TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6
835.0,0.067,0.0,0.124,0.339,0.2,0.14300000000000002,0.127,0.021,0.073,0.0,0.503,0.109,0.203,0.091,0.57,0.107,0.103,0.0,0.069,0.049,0.103,0.076,0.029,0.064,0.7759999999999999,0.0,0.027000000000000003,0.029,0.004,0.064,0.024,0.3670000000000001,0.4970000000000001,0.0,0.043,0.044,0.06,0.034,0.784,0.033,0.044,0.0
836.0,0.211,0.0,0.136,0.264,0.076,0.179,0.134,0.036000000000000004,0.083,0.0,0.459,0.119,0.183,0.121,0.614,0.119,0.081,0.0,0.071,0.043,0.071,0.066,0.026,0.073,0.787,0.0,0.026,0.023,0.004,0.041,0.026,0.564,0.337,0.0,0.027000000000000003,0.051,0.093,0.056,0.421,0.047,0.331,0.0
837.0,0.277,0.0,0.126,0.129,0.081,0.277,0.11,0.056,0.109,0.0,0.314,0.149,0.183,0.19,0.5760000000000001,0.116,0.1,0.0,0.076,0.053,0.08,0.076,0.029,0.08,0.759,0.0,0.029,0.029,0.0,0.059,0.03,0.266,0.617,0.0,0.029,0.086,0.151,0.097,0.25,0.07400000000000001,0.341,0.0
838.0,0.46,0.0,0.13699999999999998,0.146,0.09,0.076,0.091,0.066,0.097,0.0,0.226,0.259,0.163,0.19,0.32,0.083,0.106,0.0,0.073,0.056,0.363,0.069,0.037000000000000005,0.174,0.66,0.0,0.029,0.031,0.0,0.05,0.041,0.21,0.6709999999999999,0.0,0.027000000000000003,0.071,0.071,0.043,0.743,0.029,0.043,0.0
839.0,0.539,0.0,0.08900000000000001,0.157,0.124,0.05,0.041,0.029,0.061,0.0,0.289,0.081,0.441,0.099,0.077,0.044,0.069,0.0,0.511,0.083,0.21600000000000005,0.06,0.03,0.124,0.736,0.0,0.024,0.026,0.001,0.031,0.031,0.47,0.444,0.0,0.021,0.057,0.057,0.026,0.7959999999999999,0.029,0.036000000000000004,0.0
840.0,0.179,0.0,0.071,0.077,0.399,0.199,0.076,0.033,0.066,0.0,0.104,0.609,0.117,0.071,0.069,0.05,0.071,0.0,0.75,0.056,0.004,0.083,0.029,0.07400000000000001,0.757,0.0,0.029,0.029,0.001,0.019,0.01,0.339,0.616,0.0,0.016,0.063,0.05,0.029,0.623,0.201,0.034,0.0
841.0,0.033,0.0,0.154,0.13699999999999998,0.16,0.381,0.134,0.026,0.077,0.0,0.149,0.5670000000000001,0.117,0.064,0.221,0.086,0.124,0.0,0.34,0.066,0.163,0.066,0.034,0.226,0.61,0.0,0.027000000000000003,0.037000000000000005,0.003,0.049,0.041,0.431,0.446,0.0,0.03,0.07,0.071,0.05,0.6659999999999999,0.053,0.09,0.0
842.0,0.041,0.0,0.159,0.173,0.399,0.087,0.141,0.03,0.084,0.0,0.099,0.583,0.131,0.073,0.229,0.096,0.129,0.0,0.141,0.08,0.326,0.07,0.044,0.234,0.58,0.0,0.031,0.04,0.0,0.031,0.031,0.366,0.5529999999999999,0.0,0.019,0.076,0.129,0.076,0.277,0.087,0.35600000000000004,0.0
843.0,0.046,0.0,0.126,0.129,0.551,0.05,0.099,0.014,0.076,0.0,0.15,0.5870000000000001,0.109,0.064,0.236,0.083,0.131,0.0,0.094,0.069,0.387,0.053,0.06,0.5429999999999999,0.269,0.0,0.024,0.051,0.0,0.039,0.036000000000000004,0.326,0.5870000000000001,0.0,0.013,0.071,0.086,0.066,0.61,0.057,0.11,0.0
844.0,0.04,0.0,0.154,0.257,0.133,0.303,0.113,0.023,0.077,0.0,0.177,0.5589999999999999,0.111,0.053,0.267,0.101,0.159,0.0,0.107,0.083,0.28300000000000003,0.044,0.057,0.531,0.309,0.0,0.023,0.036000000000000004,0.0,0.034,0.031,0.441,0.469,0.0,0.024,0.066,0.081,0.053,0.64,0.041,0.119,0.0
845.0,0.037000000000000005,0.0,0.119,0.537,0.16699999999999998,0.023,0.117,0.027000000000000003,0.071,0.0,0.281,0.471,0.094,0.054000000000000006,0.314,0.101,0.16699999999999998,0.0,0.124,0.083,0.21,0.033,0.033,0.294,0.597,0.0,0.016,0.027000000000000003,0.004,0.03,0.03,0.731,0.16899999999999998,0.0,0.036000000000000004,0.036000000000000004,0.057,0.041,0.769,0.044,0.053,0.0
846.0,0.054000000000000006,0.0,0.146,0.539,0.063,0.033,0.166,0.026,0.064,0.0,0.214,0.523,0.104,0.069,0.313,0.113,0.141,0.0,0.134,0.086,0.213,0.047,0.05,0.47,0.3670000000000001,0.0,0.03,0.036000000000000004,0.01,0.044,0.029,0.631,0.246,0.0,0.04,0.057,0.097,0.054000000000000006,0.336,0.047,0.409,0.0
847.0,0.076,0.0,0.184,0.153,0.366,0.063,0.159,0.033,0.057,0.0,0.096,0.591,0.131,0.091,0.436,0.09,0.171,0.0,0.094,0.067,0.141,0.076,0.039,0.28,0.539,0.0,0.023,0.044,0.006,0.054000000000000006,0.036000000000000004,0.42,0.444,0.0,0.04,0.101,0.13,0.083,0.324,0.099,0.263,0.0
848.0,0.057,0.0,0.16,0.097,0.56,0.021,0.104,0.039,0.069,0.0,0.166,0.509,0.151,0.067,0.6409999999999999,0.096,0.096,0.0,0.043,0.043,0.081,0.043,0.069,0.669,0.14400000000000002,0.0,0.027000000000000003,0.049,0.014,0.03,0.029,0.7709999999999999,0.1,0.0,0.056,0.061,0.07400000000000001,0.034,0.741,0.039,0.05,0.0
849.0,0.054000000000000006,0.0,0.179,0.107,0.483,0.029,0.149,0.043,0.086,0.0,0.094,0.056,0.614,0.107,0.406,0.107,0.16399999999999998,0.0,0.094,0.067,0.161,0.053,0.071,0.6709999999999999,0.119,0.0,0.029,0.057,0.014,0.034,0.026,0.7709999999999999,0.1,0.0,0.054000000000000006,0.08900000000000001,0.099,0.051,0.4370000000000001,0.044,0.28,0.0
850.0,0.031,0.0,0.133,0.336,0.37,0.029,0.101,0.0,0.071,0.0,0.314,0.029,0.471,0.114,0.4370000000000001,0.104,0.121,0.0,0.07400000000000001,0.054000000000000006,0.209,0.073,0.031,0.087,0.7559999999999999,0.0,0.031,0.021,0.014,0.043,0.014,0.7709999999999999,0.1,0.0,0.057,0.053,0.106,0.076,0.44,0.08,0.246,0.0
851.0,0.009000000000000001,0.0,0.087,0.353,0.469,0.023,0.06,0.006,0.07400000000000001,0.0,0.324,0.03,0.447,0.119,0.307,0.094,0.416,0.0,0.056,0.061,0.066,0.047,0.037000000000000005,0.119,0.754,0.0,0.023,0.02,0.014,0.043,0.014,0.7709999999999999,0.1,0.0,0.057,0.031,0.064,0.036000000000000004,0.7859999999999999,0.036000000000000004,0.047,0.0
852.0,0.024,0.0,0.113,0.267,0.436,0.076,0.084,0.013,0.079,0.0,0.219,0.034,0.541,0.114,0.189,0.233,0.371,0.0,0.07400000000000001,0.067,0.066,0.051,0.051,0.409,0.4270000000000001,0.0,0.024,0.037000000000000005,0.014,0.043,0.02,0.7709999999999999,0.1,0.0,0.051,0.071,0.097,0.071,0.5870000000000001,0.097,0.076,0.0
853.0,0.04,0.0,0.113,0.363,0.344,0.027000000000000003,0.113,0.033,0.079,0.0,0.151,0.047,0.5710000000000001,0.119,0.33,0.224,0.206,0.0,0.087,0.067,0.086,0.067,0.05,0.373,0.439,0.0,0.03,0.041,0.009000000000000001,0.046,0.024,0.57,0.31,0.0,0.041,0.091,0.126,0.097,0.217,0.07400000000000001,0.394,0.0
854.0,0.047,0.0,0.136,0.466,0.177,0.037000000000000005,0.13699999999999998,0.043,0.077,0.0,0.08,0.084,0.604,0.111,0.377,0.136,0.16,0.0,0.097,0.106,0.124,0.07,0.053,0.399,0.404,0.0,0.031,0.043,0.01,0.05,0.024,0.593,0.281,0.0,0.041,0.084,0.119,0.057,0.103,0.053,0.584,0.0
855.0,0.053,0.0,0.14,0.101,0.414,0.16,0.131,0.044,0.07,0.0,0.091,0.077,0.601,0.116,0.3670000000000001,0.101,0.123,0.0,0.079,0.226,0.104,0.083,0.029,0.073,0.747,0.0,0.041,0.027000000000000003,0.011,0.056,0.021,0.527,0.344,0.0,0.04,0.097,0.124,0.07,0.274,0.067,0.3670000000000001,0.0
856.0,0.019,0.0,0.17,0.029,0.053,0.643,0.087,0.044,0.091,0.0,0.091,0.07,0.561,0.141,0.183,0.447,0.11,0.0,0.031,0.166,0.063,0.086,0.029,0.066,0.706,0.0,0.084,0.03,0.01,0.063,0.023,0.47,0.387,0.0,0.047,0.091,0.117,0.067,0.269,0.07,0.386,0.0
857.0,0.02,0.0,0.161,0.034,0.06,0.604,0.12,0.073,0.101,0.0,0.184,0.21,0.229,0.203,0.551,0.173,0.109,0.0,0.04,0.051,0.076,0.086,0.029,0.071,0.747,0.0,0.029,0.039,0.014,0.049,0.017,0.534,0.34700000000000003,0.0,0.039,0.093,0.131,0.063,0.126,0.049,0.539,0.0
858.0,0.016,0.0,0.16,0.029,0.057,0.6409999999999999,0.097,0.046,0.071,0.0,0.127,0.436,0.171,0.149,0.384,0.213,0.231,0.0,0.05,0.059,0.063,0.086,0.029,0.071,0.754,0.0,0.029,0.031,0.014,0.04,0.014,0.62,0.279,0.0,0.033,0.073,0.077,0.043,0.69,0.047,0.07,0.0
859.0,0.043,0.0,0.187,0.08900000000000001,0.106,0.434,0.141,0.071,0.096,0.0,0.239,0.131,0.284,0.179,0.084,0.381,0.394,0.0,0.043,0.05,0.047,0.071,0.05,0.403,0.4,0.0,0.027000000000000003,0.049,0.001,0.071,0.017,0.259,0.62,0.0,0.031,0.081,0.101,0.053,0.594,0.06,0.11,0.0
860.0,0.026,0.0,0.161,0.033,0.06,0.621,0.099,0.044,0.086,0.0,0.079,0.053,0.613,0.126,0.101,0.34700000000000003,0.3670000000000001,0.0,0.043,0.08900000000000001,0.053,0.071,0.051,0.339,0.453,0.0,0.046,0.04,0.006,0.061,0.031,0.371,0.49,0.0,0.04,0.091,0.103,0.059,0.361,0.056,0.33,0.0
861.0,0.063,0.0,0.154,0.07,0.08,0.46,0.173,0.046,0.077,0.0,0.233,0.091,0.421,0.131,0.336,0.364,0.124,0.0,0.043,0.061,0.071,0.066,0.061,0.53,0.257,0.0,0.029,0.057,0.0,0.076,0.029,0.16899999999999998,0.691,0.0,0.036000000000000004,0.093,0.097,0.063,0.091,0.209,0.447,0.0
862.0,0.141,0.0,0.146,0.079,0.093,0.379,0.163,0.056,0.084,0.0,0.111,0.107,0.489,0.153,0.603,0.111,0.094,0.0,0.044,0.07400000000000001,0.073,0.054000000000000006,0.069,0.669,0.101,0.0,0.05,0.057,0.0,0.084,0.029,0.16,0.6890000000000001,0.0,0.039,0.1,0.107,0.057,0.076,0.07400000000000001,0.586,0.0
863.0,0.056,0.0,0.139,0.046,0.07400000000000001,0.529,0.157,0.051,0.086,0.0,0.104,0.08,0.541,0.13699999999999998,0.603,0.13,0.093,0.0,0.049,0.047,0.079,0.061,0.061,0.547,0.249,0.0,0.03,0.051,0.004,0.069,0.031,0.33,0.527,0.0,0.039,0.086,0.103,0.046,0.404,0.037000000000000005,0.324,0.0
864.0,0.059,0.0,0.149,0.066,0.083,0.479,0.166,0.041,0.086,0.0,0.07400000000000001,0.06,0.603,0.136,0.62,0.124,0.083,0.0,0.051,0.05,0.071,0.053,0.071,0.6709999999999999,0.121,0.0,0.029,0.054000000000000006,0.014,0.036000000000000004,0.026,0.77,0.106,0.0,0.049,0.131,0.126,0.104,0.35700000000000004,0.099,0.183,0.0
865.0,0.077,0.0,0.149,0.077,0.113,0.41,0.174,0.043,0.086,0.0,0.08,0.064,0.593,0.134,0.62,0.109,0.101,0.0,0.05,0.049,0.071,0.057,0.071,0.6709999999999999,0.114,0.0,0.029,0.057,0.01,0.04,0.02,0.684,0.214,0.0,0.031,0.09,0.106,0.051,0.376,0.04,0.337,0.0
866.0,0.091,0.0,0.111,0.084,0.404,0.183,0.126,0.037000000000000005,0.081,0.0,0.081,0.103,0.5710000000000001,0.126,0.62,0.103,0.096,0.0,0.059,0.046,0.077,0.051,0.071,0.679,0.117,0.0,0.029,0.053,0.014,0.043,0.023,0.7709999999999999,0.104,0.0,0.044,0.071,0.071,0.029,0.757,0.029,0.043,0.0
867.0,0.101,0.0,0.133,0.101,0.336,0.189,0.14,0.043,0.081,0.0,0.103,0.481,0.149,0.14300000000000002,0.607,0.09,0.11,0.0,0.061,0.044,0.087,0.054000000000000006,0.071,0.6729999999999999,0.117,0.0,0.029,0.056,0.014,0.04,0.023,0.7709999999999999,0.104,0.0,0.047,0.071,0.073,0.037000000000000005,0.737,0.033,0.049,0.0
868.0,0.134,0.0,0.16399999999999998,0.116,0.189,0.226,0.171,0.056,0.096,0.0,0.166,0.303,0.223,0.157,0.541,0.097,0.134,0.0,0.063,0.057,0.107,0.053,0.071,0.6729999999999999,0.12,0.0,0.029,0.054000000000000006,0.01,0.047,0.03,0.537,0.34,0.0,0.036000000000000004,0.071,0.071,0.03,0.7559999999999999,0.029,0.043,0.0
869.0,0.063,0.0,0.156,0.141,0.299,0.179,0.163,0.059,0.104,0.0,0.257,0.16,0.229,0.191,0.604,0.103,0.107,0.0,0.051,0.046,0.08900000000000001,0.046,0.067,0.674,0.13699999999999998,0.0,0.029,0.047,0.01,0.056,0.037000000000000005,0.546,0.3,0.0,0.051,0.086,0.109,0.066,0.491,0.063,0.18600000000000005,0.0
870.0,0.036000000000000004,0.0,0.096,0.37,0.361,0.07400000000000001,0.063,0.016,0.067,0.0,0.459,0.039,0.297,0.123,0.313,0.107,0.207,0.0,0.077,0.117,0.179,0.02,0.044,0.537,0.344,0.0,0.027000000000000003,0.027000000000000003,0.013,0.03,0.027000000000000003,0.7759999999999999,0.1,0.0,0.054000000000000006,0.039,0.066,0.033,0.784,0.027000000000000003,0.051,0.0
871.0,0.05,0.0,0.141,0.197,0.48,0.036000000000000004,0.096,0.029,0.06,0.0,0.201,0.4,0.217,0.093,0.344,0.116,0.166,0.0,0.109,0.104,0.161,0.039,0.043,0.396,0.471,0.0,0.017,0.034,0.01,0.04,0.027000000000000003,0.777,0.1,0.0,0.046,0.064,0.069,0.04,0.574,0.071,0.181,0.0
872.0,0.056,0.0,0.151,0.1,0.43,0.101,0.161,0.03,0.056,0.0,0.09,0.603,0.131,0.09,0.29100000000000004,0.076,0.093,0.0,0.259,0.127,0.154,0.057,0.071,0.68,0.106,0.0,0.029,0.057,0.014,0.039,0.027000000000000003,0.76,0.117,0.0,0.043,0.079,0.084,0.05,0.501,0.076,0.21,0.0
873.0,0.049,0.0,0.147,0.103,0.404,0.16699999999999998,0.13,0.039,0.067,0.0,0.16699999999999998,0.279,0.344,0.104,0.093,0.046,0.064,0.0,0.1,0.08900000000000001,0.609,0.05,0.067,0.6629999999999999,0.124,0.0,0.043,0.053,0.014,0.03,0.026,0.784,0.1,0.0,0.046,0.084,0.12,0.057,0.231,0.05,0.457,0.0
874.0,0.016,0.0,0.07400000000000001,0.35700000000000004,0.294,0.219,0.04,0.006999999999999999,0.051,0.0,0.78,0.066,0.064,0.031,0.091,0.033,0.081,0.0,0.246,0.17,0.379,0.016,0.031,0.421,0.477,0.0,0.023,0.031,0.003,0.039,0.023,0.789,0.1,0.0,0.047,0.021,0.061,0.041,0.61,0.05,0.21600000000000005,0.0
875.0,0.033,0.0,0.134,0.096,0.071,0.5710000000000001,0.094,0.014,0.086,0.0,0.623,0.12,0.1,0.057,0.084,0.043,0.069,0.0,0.723,0.067,0.014,0.036000000000000004,0.063,0.6509999999999999,0.181,0.0,0.029,0.04,0.014,0.04,0.03,0.7709999999999999,0.1,0.0,0.044,0.071,0.13,0.08900000000000001,0.321,0.08900000000000001,0.3,0.0
876.0,0.017,0.0,0.086,0.229,0.04,0.5710000000000001,0.057,0.01,0.086,0.0,0.643,0.104,0.1,0.057,0.08900000000000001,0.043,0.069,0.0,0.7140000000000001,0.071,0.014,0.014,0.043,0.604,0.281,0.0,0.029,0.029,0.014,0.034,0.034,0.7709999999999999,0.1,0.0,0.046,0.031,0.069,0.029,0.8,0.029,0.043,0.0
877.0,0.047,0.0,0.099,0.289,0.073,0.366,0.127,0.017,0.086,0.0,0.633,0.11,0.097,0.057,0.093,0.054000000000000006,0.061,0.0,0.6729999999999999,0.099,0.02,0.019,0.047,0.616,0.259,0.0,0.029,0.031,0.014,0.04,0.03,0.773,0.1,0.0,0.043,0.041,0.073,0.036000000000000004,0.767,0.037000000000000005,0.046,0.0
878.0,0.051,0.0,0.149,0.4370000000000001,0.106,0.116,0.141,0.013,0.086,0.0,0.633,0.113,0.099,0.057,0.396,0.08900000000000001,0.071,0.0,0.241,0.13,0.073,0.024,0.046,0.64,0.231,0.0,0.029,0.03,0.016,0.051,0.031,0.7090000000000001,0.147,0.0,0.046,0.071,0.13699999999999998,0.13699999999999998,0.423,0.121,0.11,0.0
879.0,0.041,0.0,0.08,0.333,0.23,0.24,0.076,0.009000000000000001,0.063,0.0,0.7490000000000001,0.073,0.071,0.036000000000000004,0.4370000000000001,0.14300000000000002,0.214,0.0,0.076,0.054000000000000006,0.076,0.017,0.036000000000000004,0.479,0.417,0.0,0.026,0.026,0.01,0.039,0.027000000000000003,0.797,0.09,0.0,0.037000000000000005,0.023,0.049,0.023,0.853,0.02,0.033,0.0
880.0,0.044,0.0,0.149,0.14300000000000002,0.06,0.5,0.104,0.023,0.067,0.0,0.716,0.09,0.07,0.034,0.174,0.506,0.139,0.0,0.049,0.061,0.071,0.067,0.207,0.3670000000000001,0.27,0.0,0.026,0.063,0.001,0.05,0.026,0.493,0.397,0.0,0.033,0.056,0.057,0.031,0.7609999999999999,0.057,0.037000000000000005,0.0
881.0,0.11,0.0,0.133,0.07400000000000001,0.384,0.196,0.103,0.029,0.086,0.0,0.643,0.114,0.086,0.043,0.19,0.421,0.196,0.0,0.059,0.059,0.076,0.083,0.359,0.101,0.18,0.0,0.18600000000000005,0.091,0.013,0.051,0.036000000000000004,0.636,0.224,0.0,0.04,0.09,0.146,0.113,0.241,0.126,0.284,0.0
882.0,0.041,0.0,0.111,0.256,0.464,0.05,0.077,0.029,0.086,0.0,0.647,0.109,0.087,0.043,0.203,0.383,0.204,0.0,0.067,0.067,0.076,0.04,0.6890000000000001,0.066,0.149,0.0,0.0,0.057,0.014,0.043,0.029,0.7709999999999999,0.1,0.0,0.043,0.083,0.133,0.07,0.233,0.06,0.421,0.0
883.0,0.034,0.0,0.117,0.1,0.631,0.047,0.07,0.029,0.08,0.0,0.637,0.114,0.097,0.043,0.13699999999999998,0.307,0.37,0.0,0.066,0.064,0.056,0.051,0.7040000000000001,0.079,0.109,0.0,0.0,0.057,0.014,0.043,0.029,0.741,0.13,0.0,0.043,0.094,0.124,0.077,0.363,0.077,0.264,0.0
884.0,0.013,0.0,0.079,0.311,0.476,0.087,0.034,0.017,0.05,0.0,0.759,0.07400000000000001,0.07,0.03,0.156,0.54,0.136,0.0,0.049,0.05,0.07,0.033,0.08900000000000001,0.233,0.561,0.0,0.037000000000000005,0.047,0.009000000000000001,0.037000000000000005,0.029,0.789,0.1,0.0,0.037000000000000005,0.034,0.071,0.066,0.674,0.063,0.091,0.0
885.0,0.016,0.0,0.071,0.31,0.479,0.08900000000000001,0.036000000000000004,0.013,0.071,0.0,0.716,0.08,0.086,0.034,0.116,0.321,0.381,0.0,0.056,0.064,0.061,0.034,0.07,0.031,0.773,0.0,0.047,0.044,0.006,0.041,0.026,0.779,0.104,0.0,0.044,0.041,0.061,0.07,0.591,0.081,0.154,0.0
886.0,0.021,0.0,0.076,0.299,0.424,0.141,0.039,0.019,0.081,0.0,0.684,0.093,0.084,0.039,0.127,0.177,0.486,0.0,0.073,0.076,0.061,0.101,0.091,0.1,0.496,0.0,0.096,0.116,0.011,0.043,0.029,0.774,0.1,0.0,0.043,0.039,0.101,0.059,0.237,0.061,0.503,0.0
887.0,0.031,0.0,0.087,0.344,0.397,0.087,0.053,0.0,0.011,0.0,0.95,0.014,0.016,0.009000000000000001,0.171,0.499,0.113,0.0,0.063,0.07,0.084,0.02,0.027000000000000003,0.014,0.883,0.0,0.027000000000000003,0.029,0.001,0.033,0.026,0.8109999999999999,0.097,0.0,0.031,0.004,0.016,0.009000000000000001,0.833,0.006999999999999999,0.131,0.0
888.0,0.049,0.0,0.126,0.257,0.104,0.333,0.131,0.016,0.046,0.0,0.653,0.104,0.096,0.086,0.166,0.481,0.179,0.0,0.053,0.053,0.069,0.05,0.019,0.047,0.85,0.0,0.019,0.016,0.009000000000000001,0.04,0.029,0.623,0.259,0.0,0.041,0.037000000000000005,0.069,0.049,0.443,0.047,0.35600000000000004,0.0
889.0,0.036000000000000004,0.0,0.111,0.214,0.5429999999999999,0.033,0.063,0.03,0.086,0.0,0.401,0.151,0.16399999999999998,0.16699999999999998,0.493,0.111,0.151,0.0,0.08,0.066,0.099,0.084,0.029,0.071,0.759,0.0,0.029,0.029,0.017,0.056,0.031,0.6609999999999999,0.187,0.0,0.047,0.076,0.117,0.086,0.2,0.14,0.381,0.0
890.0,0.044,0.0,0.111,0.114,0.634,0.023,0.073,0.049,0.081,0.0,0.34,0.1,0.303,0.127,0.461,0.126,0.14400000000000002,0.0,0.083,0.07,0.116,0.087,0.191,0.304,0.307,0.0,0.041,0.069,0.013,0.043,0.029,0.773,0.1,0.0,0.043,0.08,0.117,0.053,0.14400000000000002,0.041,0.564,0.0
891.0,0.034,0.0,0.099,0.28300000000000003,0.396,0.119,0.07,0.024,0.08,0.0,0.386,0.067,0.309,0.134,0.183,0.051,0.077,0.0,0.096,0.039,0.5539999999999999,0.047,0.039,0.189,0.6659999999999999,0.0,0.027000000000000003,0.033,0.01,0.036000000000000004,0.029,0.784,0.1,0.0,0.041,0.037000000000000005,0.066,0.039,0.6940000000000001,0.024,0.14,0.0
892.0,0.016,0.0,0.099,0.68,0.107,0.017,0.081,0.026,0.063,0.0,0.534,0.041,0.234,0.101,0.289,0.076,0.184,0.0,0.09,0.084,0.277,0.034,0.019,0.047,0.871,0.0,0.017,0.011,0.001,0.037000000000000005,0.027000000000000003,0.8,0.097,0.0,0.037000000000000005,0.034,0.053,0.061,0.606,0.116,0.13,0.0
893.0,0.043,0.0,0.156,0.506,0.129,0.023,0.14400000000000002,0.021,0.046,0.0,0.384,0.016,0.054000000000000006,0.479,0.374,0.124,0.226,0.0,0.096,0.073,0.107,0.063,0.029,0.073,0.7859999999999999,0.0,0.029,0.021,0.013,0.043,0.024,0.773,0.1,0.0,0.047,0.031,0.086,0.05,0.28300000000000003,0.059,0.491,0.0
894.0,0.02,0.0,0.067,0.784,0.057,0.011,0.06,0.014,0.04,0.0,0.453,0.006,0.029,0.459,0.269,0.15,0.254,0.0,0.113,0.099,0.116,0.02,0.009000000000000001,0.024,0.931,0.0,0.009000000000000001,0.006999999999999999,0.004,0.017,0.011,0.884,0.066,0.0,0.017,0.02,0.046,0.027000000000000003,0.6459999999999999,0.033,0.229,0.0
895.0,0.009000000000000001,0.0,0.017,0.959,0.003,0.003,0.01,0.019,0.039,0.0,0.477,0.006,0.03,0.43,0.246,0.19,0.28300000000000003,0.0,0.106,0.077,0.099,0.013,0.006,0.023,0.951,0.0,0.004,0.003,0.0,0.009000000000000001,0.003,0.7190000000000001,0.266,0.0,0.004,0.019,0.034,0.059,0.8009999999999999,0.046,0.041,0.0
896.0,0.014,0.0,0.067,0.789,0.063,0.013,0.054000000000000006,0.019,0.044,0.0,0.35600000000000004,0.011,0.05,0.52,0.069,0.126,0.647,0.0,0.059,0.067,0.033,0.023,0.011,0.03,0.917,0.0,0.01,0.009000000000000001,0.001,0.017,0.009000000000000001,0.857,0.1,0.0,0.016,0.01,0.024,0.023,0.907,0.016,0.02,0.0
897.0,0.07,0.0,0.173,0.13,0.27,0.209,0.149,0.014,0.057,0.0,0.094,0.057,0.067,0.71,0.436,0.084,0.22,0.0,0.086,0.051,0.123,0.054000000000000006,0.059,0.521,0.287,0.0,0.027000000000000003,0.051,0.014,0.043,0.019,0.747,0.129,0.0,0.049,0.071,0.086,0.06,0.6709999999999999,0.05,0.061,0.0
898.0,0.113,0.0,0.134,0.279,0.057,0.29100000000000004,0.126,0.014,0.053,0.0,0.173,0.036000000000000004,0.057,0.667,0.5429999999999999,0.107,0.154,0.0,0.069,0.053,0.07400000000000001,0.034,0.061,0.6559999999999999,0.179,0.0,0.029,0.041,0.013,0.043,0.021,0.767,0.106,0.0,0.05,0.063,0.069,0.049,0.7559999999999999,0.029,0.036000000000000004,0.0
899.0,0.076,0.0,0.146,0.261,0.037000000000000005,0.056,0.424,0.027000000000000003,0.069,0.0,0.284,0.043,0.353,0.224,0.271,0.156,0.293,0.0,0.093,0.083,0.104,0.041,0.056,0.4370000000000001,0.394,0.0,0.029,0.043,0.011,0.043,0.029,0.774,0.1,0.0,0.043,0.061,0.086,0.226,0.541,0.039,0.047,0.0
900.0,0.081,0.0,0.107,0.336,0.034,0.043,0.399,0.014,0.054000000000000006,0.0,0.693,0.05,0.084,0.104,0.281,0.133,0.276,0.0,0.111,0.083,0.116,0.033,0.016,0.047,0.88,0.0,0.014,0.01,0.003,0.03,0.033,0.7859999999999999,0.113,0.0,0.036000000000000004,0.026,0.033,0.114,0.779,0.031,0.017,0.0
901.0,0.096,0.0,0.104,0.29600000000000004,0.049,0.391,0.064,0.031,0.077,0.0,0.53,0.12,0.131,0.11,0.34700000000000003,0.139,0.22,0.0,0.099,0.086,0.11,0.079,0.029,0.064,0.773,0.0,0.029,0.027000000000000003,0.013,0.041,0.031,0.7290000000000001,0.14400000000000002,0.0,0.041,0.036000000000000004,0.066,0.581,0.266,0.034,0.017,0.0
902.0,0.044,0.0,0.149,0.106,0.054000000000000006,0.584,0.063,0.029,0.066,0.0,0.563,0.107,0.159,0.077,0.371,0.149,0.184,0.0,0.091,0.09,0.114,0.073,0.044,0.373,0.441,0.0,0.021,0.047,0.011,0.031,0.041,0.7070000000000001,0.171,0.0,0.037000000000000005,0.064,0.087,0.613,0.157,0.044,0.034,0.0
903.0,0.253,0.0,0.16699999999999998,0.121,0.07400000000000001,0.24,0.14400000000000002,0.031,0.099,0.0,0.35700000000000004,0.131,0.226,0.156,0.253,0.086,0.141,0.0,0.191,0.251,0.077,0.069,0.066,0.35,0.326,0.0,0.107,0.083,0.014,0.034,0.033,0.764,0.11,0.0,0.044,0.073,0.091,0.6409999999999999,0.109,0.051,0.034,0.0
904.0,0.221,0.0,0.203,0.173,0.1,0.114,0.189,0.061,0.096,0.0,0.156,0.086,0.46,0.141,0.087,0.044,0.069,0.0,0.7140000000000001,0.071,0.014,0.146,0.237,0.163,0.153,0.0,0.211,0.09,0.021,0.057,0.046,0.71,0.113,0.0,0.053,0.097,0.086,0.633,0.087,0.057,0.04,0.0
905.0,0.199,0.0,0.19,0.201,0.086,0.13,0.194,0.021,0.09,0.0,0.54,0.12,0.157,0.071,0.084,0.054000000000000006,0.046,0.0,0.706,0.096,0.014,0.18600000000000005,0.173,0.1,0.063,0.0,0.28300000000000003,0.196,0.026,0.127,0.363,0.303,0.114,0.0,0.067,0.093,0.086,0.637,0.08900000000000001,0.057,0.039,0.0
