TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6
1978.0,0.014,0.0,0.153,0.099,0.04,0.536,0.159,0.063,0.36,0.0,0.113,0.087,0.24,0.13699999999999998,0.009000000000000001,0.035,0.092,0.0,0.5670000000000001,0.136,0.161,0.021,0.08900000000000001,0.213,0.5,0.0,0.07200000000000001,0.105,0.069,0.084,0.161,0.107,0.037000000000000005,0.0,0.541,0.043,0.227,0.093,0.061,0.177,0.399,0.0
1979.0,0.02,0.0,0.163,0.076,0.034,0.511,0.196,0.047,0.308,0.0,0.29100000000000004,0.063,0.156,0.134,0.026,0.537,0.17800000000000002,0.0,0.127,0.047,0.085,0.024,0.095,0.217,0.456,0.0,0.086,0.121,0.09,0.116,0.248,0.09,0.043,0.0,0.413,0.034,0.124,0.117,0.067,0.536,0.122,0.0
1980.0,0.109,0.0,0.244,0.066,0.316,0.096,0.171,0.047,0.322,0.0,0.333,0.069,0.16699999999999998,0.063,0.027000000000000003,0.293,0.467,0.0,0.03,0.031,0.151,0.014,0.078,0.14,0.647,0.0,0.04,0.08199999999999999,0.057,0.077,0.21,0.14400000000000002,0.043,0.0,0.469,0.05,0.14400000000000002,0.344,0.084,0.269,0.109,0.0
1981.0,0.009000000000000001,0.0,0.168,0.023,0.029,0.103,0.669,0.041,0.381,0.0,0.16399999999999998,0.041,0.157,0.214,0.029,0.162,0.622,0.0,0.031,0.024,0.132,0.021,0.12,0.09,0.659,0.0,0.043,0.068,0.014,0.394,0.065,0.057,0.014,0.0,0.455,0.057,0.649,0.066,0.091,0.071,0.066,0.0
1982.0,0.02,0.0,0.16699999999999998,0.063,0.04,0.5489999999999999,0.161,0.049,0.5329999999999999,0.0,0.061,0.06,0.22,0.077,0.02,0.409,0.369,0.0,0.043,0.029,0.13,0.02,0.199,0.085,0.606,0.0,0.04,0.051,0.006999999999999999,0.68,0.029,0.03,0.006999999999999999,0.0,0.247,0.036000000000000004,0.73,0.043,0.071,0.057,0.063,0.0
1983.0,0.027000000000000003,0.0,0.146,0.063,0.037000000000000005,0.547,0.18,0.081,0.442,0.0,0.073,0.064,0.242,0.097,0.017,0.41,0.383,0.0,0.034,0.026,0.13,0.1,0.339,0.109,0.063,0.0,0.161,0.228,0.003,0.9,0.013,0.01,0.004,0.0,0.07,0.026,0.754,0.037000000000000005,0.079,0.047,0.057,0.0
1984.0,0.016,0.0,0.154,0.127,0.077,0.487,0.139,0.083,0.434,0.0,0.076,0.104,0.222,0.081,0.016,0.381,0.4370000000000001,0.0,0.024,0.01,0.131,0.047,0.488,0.124,0.017,0.0,0.215,0.109,0.006,0.74,0.026,0.024,0.006999999999999999,0.0,0.197,0.029,0.7340000000000001,0.044,0.084,0.056,0.054000000000000006,0.0
1985.0,0.03,0.0,0.252,0.166,0.124,0.279,0.149,0.081,0.433,0.0,0.083,0.07400000000000001,0.243,0.086,0.029,0.622,0.14400000000000002,0.0,0.059,0.053,0.094,0.079,0.304,0.123,0.026,0.0,0.121,0.348,0.023,0.596,0.033,0.02,0.23,0.0,0.098,0.027000000000000003,0.727,0.046,0.08900000000000001,0.053,0.059,0.0
1986.0,0.029,0.0,0.308,0.18600000000000005,0.153,0.19,0.135,0.081,0.413,0.0,0.083,0.08900000000000001,0.24,0.094,0.016,0.264,0.063,0.0,0.423,0.11,0.124,0.07400000000000001,0.314,0.12,0.029,0.0,0.151,0.311,0.011,0.967,0.017,0.0,0.0,0.0,0.005,0.03,0.6940000000000001,0.057,0.1,0.056,0.063,0.0
1987.0,0.034,0.0,0.261,0.15,0.196,0.241,0.117,0.086,0.398,0.0,0.091,0.083,0.249,0.093,0.004,0.253,0.039,0.0,0.429,0.136,0.139,0.087,0.307,0.142,0.026,0.0,0.159,0.28,0.03,0.843,0.054000000000000006,0.009000000000000001,0.011,0.0,0.054000000000000006,0.031,0.597,0.14400000000000002,0.101,0.06,0.066,0.0
1988.0,0.026,0.0,0.207,0.109,0.256,0.29100000000000004,0.112,0.087,0.298,0.0,0.124,0.103,0.261,0.127,0.014,0.07400000000000001,0.132,0.0,0.246,0.094,0.439,0.079,0.166,0.199,0.029,0.0,0.113,0.415,0.054000000000000006,0.614,0.13,0.029,0.029,0.0,0.14400000000000002,0.037000000000000005,0.094,0.236,0.444,0.07,0.119,0.0
1989.0,0.02,0.0,0.204,0.109,0.22,0.336,0.111,0.06,0.374,0.0,0.117,0.087,0.239,0.123,0.004,0.156,0.075,0.0,0.41,0.12,0.235,0.073,0.317,0.14800000000000002,0.019,0.0,0.278,0.165,0.057,0.627,0.124,0.027000000000000003,0.029,0.0,0.136,0.033,0.205,0.38,0.107,0.076,0.199,0.0
1990.0,0.024,0.0,0.275,0.157,0.123,0.284,0.136,0.081,0.32,0.0,0.127,0.094,0.26,0.117,0.003,0.127,0.05,0.0,0.5329999999999999,0.135,0.153,0.061,0.355,0.173,0.011,0.0,0.215,0.184,0.057,0.614,0.133,0.027000000000000003,0.029,0.0,0.14,0.029,0.16399999999999998,0.513,0.086,0.071,0.138,0.0
1991.0,0.036000000000000004,0.0,0.219,0.329,0.16899999999999998,0.127,0.121,0.077,0.325,0.0,0.106,0.096,0.234,0.163,0.006,0.068,0.066,0.0,0.499,0.146,0.21600000000000005,0.037000000000000005,0.101,0.302,0.031,0.0,0.099,0.43,0.053,0.614,0.134,0.029,0.029,0.0,0.142,0.029,0.134,0.5489999999999999,0.107,0.08900000000000001,0.094,0.0
1992.0,0.029,0.0,0.113,0.434,0.264,0.08900000000000001,0.071,0.073,0.339,0.0,0.107,0.111,0.238,0.131,0.006,0.115,0.081,0.0,0.5489999999999999,0.133,0.116,0.027000000000000003,0.3,0.219,0.136,0.0,0.063,0.255,0.069,0.621,0.126,0.026,0.029,0.0,0.13,0.026,0.158,0.563,0.093,0.077,0.084,0.0
1993.0,0.029,0.0,0.106,0.043,0.657,0.086,0.08,0.049,0.316,0.0,0.097,0.087,0.21600000000000005,0.236,0.006999999999999999,0.047,0.098,0.0,0.343,0.098,0.407,0.014,0.077,0.127,0.659,0.0,0.038,0.086,0.087,0.361,0.182,0.053,0.046,0.0,0.271,0.034,0.099,0.591,0.099,0.106,0.071,0.0
1994.0,0.029,0.0,0.126,0.036000000000000004,0.657,0.081,0.071,0.051,0.398,0.0,0.16,0.064,0.189,0.13699999999999998,0.013,0.039,0.109,0.0,0.12,0.033,0.687,0.011,0.093,0.29600000000000004,0.399,0.0,0.08800000000000001,0.113,0.107,0.127,0.239,0.097,0.051,0.0,0.378,0.043,0.1,0.589,0.1,0.097,0.071,0.0
1995.0,0.02,0.0,0.155,0.433,0.237,0.086,0.069,0.044,0.341,0.0,0.299,0.07400000000000001,0.166,0.076,0.034,0.14400000000000002,0.18,0.0,0.093,0.066,0.483,0.017,0.084,0.147,0.63,0.0,0.045,0.077,0.11,0.16399999999999998,0.218,0.096,0.054000000000000006,0.0,0.358,0.041,0.1,0.593,0.111,0.087,0.067,0.0
1996.0,0.027000000000000003,0.0,0.112,0.434,0.301,0.063,0.062,0.041,0.328,0.0,0.34,0.067,0.17,0.053,0.027000000000000003,0.5429999999999999,0.251,0.0,0.043,0.034,0.102,0.027000000000000003,0.08199999999999999,0.129,0.6609999999999999,0.0,0.041,0.06,0.06,0.146,0.251,0.1,0.047,0.0,0.396,0.034,0.093,0.584,0.14,0.081,0.067,0.0
1997.0,0.029,0.0,0.13,0.043,0.649,0.064,0.086,0.049,0.369,0.0,0.28600000000000003,0.063,0.174,0.06,0.026,0.243,0.518,0.0,0.029,0.031,0.154,0.027000000000000003,0.093,0.126,0.66,0.0,0.037000000000000005,0.057,0.044,0.394,0.159,0.047,0.024,0.0,0.331,0.033,0.12,0.594,0.097,0.087,0.068,0.0
1998.0,0.029,0.0,0.103,0.043,0.657,0.086,0.083,0.04,0.441,0.0,0.133,0.086,0.21600000000000005,0.084,0.021,0.6679999999999999,0.157,0.0,0.049,0.035,0.071,0.021,0.154,0.083,0.653,0.0,0.036000000000000004,0.052000000000000005,0.024,0.614,0.064,0.037000000000000005,0.02,0.0,0.24,0.041,0.512,0.217,0.076,0.05,0.104,0.0
1999.0,0.06,0.0,0.17,0.061,0.493,0.096,0.12,0.054000000000000006,0.42,0.0,0.099,0.08900000000000001,0.218,0.12,0.036000000000000004,0.25,0.16899999999999998,0.0,0.226,0.115,0.204,0.029,0.085,0.129,0.657,0.0,0.044,0.057,0.067,0.229,0.135,0.06,0.034,0.0,0.475,0.049,0.135,0.406,0.09,0.127,0.194,0.0
2000.0,0.023,0.0,0.259,0.071,0.33,0.12,0.197,0.061,0.38,0.0,0.111,0.087,0.213,0.147,0.01,0.08900000000000001,0.075,0.0,0.229,0.4270000000000001,0.171,0.029,0.085,0.129,0.657,0.0,0.044,0.057,0.056,0.104,0.163,0.063,0.039,0.0,0.575,0.057,0.34700000000000003,0.237,0.077,0.066,0.21600000000000005,0.0
2001.0,0.023,0.0,0.324,0.106,0.149,0.117,0.282,0.051,0.33,0.0,0.181,0.071,0.18,0.18600000000000005,0.019,0.08800000000000001,0.127,0.0,0.066,0.199,0.501,0.027000000000000003,0.083,0.128,0.659,0.0,0.043,0.06,0.051,0.14400000000000002,0.175,0.066,0.051,0.0,0.512,0.061,0.45,0.18,0.07400000000000001,0.069,0.166,0.0
2002.0,0.011,0.0,0.268,0.42,0.16699999999999998,0.063,0.071,0.036000000000000004,0.439,0.0,0.257,0.054000000000000006,0.16399999999999998,0.05,0.009000000000000001,0.13,0.123,0.0,0.29,0.09,0.358,0.029,0.105,0.104,0.66,0.0,0.044,0.059,0.06,0.507,0.17,0.039,0.047,0.0,0.177,0.033,0.229,0.393,0.129,0.057,0.159,0.0
2003.0,0.029,0.0,0.107,0.6709999999999999,0.086,0.057,0.05,0.033,0.5429999999999999,0.0,0.16399999999999998,0.057,0.128,0.07400000000000001,0.0,0.129,0.078,0.0,0.541,0.131,0.12,0.021,0.109,0.098,0.649,0.0,0.042,0.08,0.053,0.471,0.136,0.047,0.027000000000000003,0.0,0.266,0.033,0.235,0.369,0.149,0.059,0.157,0.0
2004.0,0.019,0.0,0.094,0.643,0.1,0.096,0.049,0.044,0.38,0.0,0.213,0.073,0.174,0.116,0.0,0.061,0.053,0.0,0.579,0.152,0.155,0.106,0.095,0.16699999999999998,0.274,0.0,0.232,0.126,0.057,0.44,0.177,0.031,0.049,0.0,0.246,0.039,0.132,0.591,0.091,0.059,0.08800000000000001,0.0
2005.0,0.016,0.0,0.123,0.4270000000000001,0.294,0.084,0.056,0.041,0.304,0.0,0.279,0.076,0.16,0.14,0.0,0.058,0.078,0.0,0.563,0.149,0.152,0.177,0.084,0.147,0.044,0.0,0.08,0.467,0.066,0.629,0.139,0.014,0.029,0.0,0.124,0.034,0.106,0.614,0.099,0.073,0.07400000000000001,0.0
2006.0,0.029,0.0,0.114,0.043,0.6559999999999999,0.086,0.073,0.036000000000000004,0.316,0.0,0.109,0.101,0.17,0.269,0.0,0.056,0.084,0.0,0.5589999999999999,0.154,0.147,0.254,0.063,0.131,0.05,0.0,0.06,0.442,0.069,0.606,0.141,0.021,0.036000000000000004,0.0,0.128,0.014,0.092,0.564,0.084,0.163,0.08199999999999999,0.0
2007.0,0.023,0.0,0.183,0.377,0.203,0.079,0.136,0.036000000000000004,0.227,0.0,0.2,0.059,0.139,0.34,0.0,0.049,0.085,0.0,0.563,0.152,0.15,0.161,0.063,0.159,0.041,0.0,0.052000000000000005,0.523,0.066,0.589,0.139,0.019,0.03,0.0,0.159,0.043,0.132,0.547,0.111,0.076,0.091,0.0
2008.0,0.031,0.0,0.256,0.313,0.079,0.094,0.226,0.023,0.2,0.0,0.197,0.043,0.106,0.431,0.006999999999999999,0.056,0.084,0.0,0.3,0.097,0.456,0.093,0.064,0.22,0.057,0.0,0.035,0.532,0.049,0.464,0.147,0.029,0.024,0.0,0.287,0.041,0.139,0.55,0.094,0.07400000000000001,0.101,0.0
2009.0,0.043,0.0,0.418,0.096,0.097,0.07,0.276,0.011,0.075,0.0,0.093,0.023,0.079,0.7190000000000001,0.02,0.087,0.078,0.0,0.064,0.066,0.685,0.1,0.1,0.262,0.057,0.0,0.087,0.394,0.04,0.56,0.163,0.029,0.029,0.0,0.18,0.181,0.194,0.267,0.124,0.103,0.13,0.0
2010.0,0.059,0.0,0.414,0.16699999999999998,0.109,0.073,0.179,0.051,0.2,0.0,0.21600000000000005,0.076,0.281,0.17600000000000002,0.016,0.049,0.14400000000000002,0.0,0.303,0.085,0.403,0.119,0.108,0.267,0.056,0.0,0.096,0.354,0.059,0.614,0.128,0.029,0.029,0.0,0.142,0.35100000000000003,0.158,0.173,0.107,0.09,0.12,0.0
2011.0,0.294,0.0,0.208,0.15,0.081,0.086,0.181,0.034,0.231,0.0,0.059,0.016,0.212,0.449,0.006,0.068,0.102,0.0,0.534,0.13699999999999998,0.154,0.113,0.122,0.306,0.057,0.0,0.106,0.295,0.051,0.617,0.122,0.016,0.029,0.0,0.165,0.303,0.204,0.119,0.136,0.107,0.132,0.0
2012.0,0.481,0.0,0.214,0.029,0.051,0.067,0.158,0.093,0.456,0.0,0.056,0.021,0.341,0.033,0.026,0.674,0.13699999999999998,0.0,0.046,0.041,0.076,0.114,0.251,0.227,0.054000000000000006,0.0,0.123,0.23,0.043,0.741,0.08800000000000001,0.01,0.021,0.0,0.097,0.123,0.289,0.319,0.084,0.056,0.13,0.0
2013.0,0.6759999999999999,0.0,0.156,0.021,0.04,0.041,0.065,0.29,0.215,0.0,0.034,0.023,0.403,0.034,0.029,0.65,0.149,0.0,0.057,0.036000000000000004,0.08,0.096,0.214,0.279,0.061,0.0,0.108,0.242,0.05,0.539,0.121,0.034,0.106,0.0,0.151,0.034,0.262,0.416,0.079,0.07,0.139,0.0
2014.0,0.7140000000000001,0.0,0.151,0.009000000000000001,0.029,0.039,0.059,0.059,0.275,0.0,0.07,0.029,0.525,0.043,0.051,0.384,0.175,0.0,0.109,0.067,0.213,0.166,0.119,0.215,0.053,0.0,0.166,0.282,0.057,0.614,0.133,0.023,0.029,0.0,0.14400000000000002,0.029,0.104,0.597,0.1,0.083,0.087,0.0
2015.0,0.66,0.0,0.152,0.013,0.041,0.047,0.086,0.064,0.5529999999999999,0.0,0.043,0.03,0.209,0.1,0.019,0.68,0.136,0.0,0.03,0.049,0.087,0.12,0.293,0.287,0.044,0.0,0.097,0.158,0.023,0.861,0.048,0.003,0.011,0.0,0.054000000000000006,0.016,0.552,0.254,0.063,0.027000000000000003,0.08800000000000001,0.0
2016.0,0.621,0.0,0.161,0.02,0.043,0.053,0.101,0.061,0.575,0.0,0.051,0.033,0.185,0.094,0.039,0.5770000000000001,0.121,0.0,0.064,0.059,0.14,0.031,0.222,0.433,0.041,0.0,0.075,0.197,0.037000000000000005,0.779,0.076,0.009000000000000001,0.017,0.0,0.083,0.024,0.425,0.17,0.064,0.047,0.269,0.0
2017.0,0.653,0.0,0.157,0.006999999999999999,0.039,0.054000000000000006,0.09,0.054000000000000006,0.54,0.0,0.06,0.031,0.18,0.134,0.049,0.42,0.174,0.0,0.099,0.062,0.197,0.053,0.14300000000000002,0.445,0.057,0.0,0.079,0.222,0.047,0.431,0.154,0.021,0.049,0.0,0.297,0.037000000000000005,0.23,0.304,0.096,0.076,0.257,0.0
2018.0,0.654,0.0,0.158,0.009000000000000001,0.033,0.054000000000000006,0.092,0.08,0.391,0.0,0.067,0.031,0.18600000000000005,0.244,0.044,0.529,0.14400000000000002,0.0,0.056,0.045,0.182,0.071,0.213,0.318,0.071,0.0,0.091,0.235,0.041,0.679,0.107,0.014,0.023,0.0,0.136,0.033,0.311,0.316,0.083,0.073,0.185,0.0
2019.0,0.636,0.0,0.149,0.027000000000000003,0.067,0.043,0.078,0.457,0.233,0.0,0.047,0.019,0.18,0.064,0.043,0.368,0.172,0.0,0.077,0.11,0.229,0.076,0.188,0.329,0.071,0.0,0.091,0.245,0.056,0.64,0.124,0.014,0.027000000000000003,0.0,0.139,0.036000000000000004,0.319,0.353,0.079,0.086,0.128,0.0
2020.0,0.58,0.0,0.154,0.049,0.07400000000000001,0.051,0.092,0.55,0.19,0.0,0.044,0.014,0.159,0.043,0.049,0.279,0.2,0.0,0.086,0.131,0.256,0.099,0.151,0.337,0.067,0.0,0.098,0.249,0.057,0.617,0.131,0.014,0.029,0.0,0.152,0.066,0.252,0.35,0.111,0.093,0.128,0.0
2021.0,0.6559999999999999,0.0,0.139,0.039,0.071,0.034,0.061,0.446,0.218,0.0,0.067,0.014,0.206,0.049,0.049,0.3720000000000001,0.19,0.0,0.081,0.073,0.236,0.101,0.106,0.329,0.057,0.0,0.1,0.307,0.057,0.614,0.134,0.014,0.029,0.0,0.152,0.056,0.101,0.593,0.106,0.084,0.06,0.0
2022.0,0.657,0.0,0.147,0.031,0.064,0.043,0.057,0.443,0.226,0.0,0.063,0.014,0.203,0.051,0.043,0.444,0.16699999999999998,0.0,0.087,0.049,0.21,0.21600000000000005,0.115,0.271,0.054000000000000006,0.0,0.14800000000000002,0.196,0.057,0.614,0.134,0.014,0.029,0.0,0.152,0.071,0.1,0.6,0.1,0.081,0.047,0.0
2023.0,0.599,0.0,0.152,0.04,0.08,0.049,0.081,0.294,0.265,0.0,0.069,0.014,0.287,0.07,0.043,0.448,0.155,0.0,0.083,0.055,0.217,0.091,0.133,0.337,0.057,0.0,0.1,0.282,0.056,0.614,0.134,0.014,0.029,0.0,0.153,0.447,0.131,0.227,0.077,0.06,0.058,0.0
2024.0,0.593,0.0,0.152,0.04,0.083,0.047,0.085,0.359,0.251,0.0,0.07400000000000001,0.014,0.225,0.077,0.041,0.47,0.155,0.0,0.083,0.053,0.198,0.109,0.086,0.22,0.037000000000000005,0.0,0.05,0.499,0.059,0.614,0.134,0.014,0.029,0.0,0.15,0.094,0.106,0.583,0.093,0.07400000000000001,0.05,0.0
2025.0,0.516,0.0,0.165,0.063,0.086,0.059,0.112,0.423,0.226,0.0,0.063,0.02,0.223,0.046,0.04,0.472,0.154,0.0,0.086,0.055,0.193,0.473,0.077,0.113,0.033,0.0,0.105,0.2,0.06,0.614,0.134,0.014,0.029,0.0,0.149,0.071,0.1,0.6,0.1,0.071,0.057,0.0
2026.0,0.583,0.0,0.15,0.059,0.07400000000000001,0.044,0.09,0.181,0.308,0.0,0.086,0.02,0.28300000000000003,0.121,0.03,0.617,0.142,0.0,0.056,0.045,0.111,0.181,0.14800000000000002,0.165,0.027000000000000003,0.0,0.075,0.404,0.059,0.63,0.13,0.014,0.023,0.0,0.145,0.071,0.146,0.58,0.1,0.06,0.043,0.0
2027.0,0.6609999999999999,0.0,0.139,0.034,0.071,0.033,0.061,0.16,0.322,0.0,0.081,0.024,0.276,0.136,0.043,0.46,0.15,0.0,0.086,0.053,0.208,0.061,0.049,0.118,0.013,0.0,0.001,0.758,0.054000000000000006,0.614,0.134,0.014,0.029,0.0,0.155,0.071,0.106,0.597,0.1,0.07,0.055,0.0
2028.0,0.631,0.0,0.138,0.029,0.08,0.043,0.079,0.197,0.313,0.0,0.077,0.03,0.242,0.14,0.043,0.438,0.184,0.0,0.081,0.046,0.208,0.069,0.043,0.112,0.011,0.0,0.0,0.765,0.043,0.607,0.14,0.014,0.029,0.0,0.16699999999999998,0.071,0.1,0.601,0.1,0.071,0.056,0.0
2029.0,0.487,0.0,0.163,0.071,0.083,0.066,0.13,0.246,0.28,0.0,0.083,0.017,0.242,0.133,0.033,0.498,0.13699999999999998,0.0,0.087,0.064,0.181,0.06,0.043,0.119,0.009000000000000001,0.0,0.0,0.77,0.043,0.604,0.142,0.014,0.029,0.0,0.168,0.071,0.1,0.6,0.1,0.071,0.057,0.0
2030.0,0.5710000000000001,0.0,0.166,0.057,0.077,0.046,0.083,0.244,0.259,0.0,0.086,0.027000000000000003,0.241,0.14300000000000002,0.111,0.273,0.337,0.0,0.05,0.05,0.179,0.056,0.037000000000000005,0.106,0.006999999999999999,0.0,0.0,0.794,0.046,0.604,0.151,0.01,0.02,0.0,0.16899999999999998,0.224,0.096,0.464,0.094,0.079,0.042,0.0
2031.0,0.601,0.0,0.158,0.06,0.07400000000000001,0.037000000000000005,0.069,0.157,0.313,0.0,0.077,0.041,0.23,0.181,0.13699999999999998,0.278,0.341,0.0,0.036000000000000004,0.051,0.158,0.043,0.02,0.081,0.004,0.0,0.009000000000000001,0.843,0.046,0.611,0.14300000000000002,0.014,0.021,0.0,0.16399999999999998,0.653,0.119,0.057,0.066,0.056,0.049,0.0
2032.0,0.473,0.0,0.196,0.096,0.07400000000000001,0.06,0.101,0.189,0.313,0.0,0.086,0.021,0.271,0.12,0.026,0.528,0.188,0.0,0.056,0.07400000000000001,0.129,0.324,0.083,0.094,0.023,0.0,0.08800000000000001,0.387,0.056,0.614,0.134,0.014,0.029,0.0,0.153,0.16,0.139,0.521,0.07400000000000001,0.067,0.038,0.0
2033.0,0.26,0.0,0.172,0.344,0.044,0.071,0.108,0.199,0.341,0.0,0.083,0.02,0.245,0.113,0.027000000000000003,0.5579999999999999,0.13,0.0,0.06,0.08199999999999999,0.14300000000000002,0.14,0.13,0.132,0.013,0.0,0.041,0.544,0.063,0.617,0.131,0.014,0.029,0.0,0.146,0.1,0.125,0.583,0.087,0.061,0.044,0.0
2034.0,0.486,0.0,0.206,0.08,0.077,0.057,0.094,0.13699999999999998,0.385,0.0,0.083,0.021,0.258,0.116,0.031,0.509,0.138,0.0,0.071,0.081,0.16899999999999998,0.07,0.04,0.117,0.004,0.0,0.003,0.7659999999999999,0.044,0.611,0.136,0.014,0.029,0.0,0.165,0.166,0.113,0.527,0.07,0.076,0.049,0.0
2035.0,0.639,0.0,0.154,0.036000000000000004,0.073,0.05,0.048,0.104,0.426,0.0,0.079,0.031,0.244,0.116,0.024,0.5579999999999999,0.115,0.0,0.083,0.075,0.145,0.094,0.05,0.121,0.006,0.0,0.011,0.718,0.047,0.534,0.14800000000000002,0.017,0.041,0.0,0.212,0.429,0.125,0.253,0.071,0.054000000000000006,0.068,0.0
2036.0,0.467,0.0,0.196,0.067,0.08,0.067,0.122,0.094,0.46,0.0,0.07,0.029,0.23,0.117,0.023,0.605,0.13,0.0,0.064,0.06,0.118,0.324,0.118,0.098,0.016,0.0,0.042,0.402,0.046,0.619,0.142,0.014,0.021,0.0,0.158,0.08900000000000001,0.13699999999999998,0.58,0.094,0.061,0.039,0.0
2037.0,0.326,0.0,0.226,0.109,0.084,0.091,0.16399999999999998,0.113,0.361,0.0,0.07,0.03,0.321,0.106,0.026,0.496,0.155,0.0,0.08,0.105,0.138,0.631,0.068,0.062,0.047,0.0,0.085,0.107,0.043,0.606,0.141,0.014,0.029,0.0,0.168,0.073,0.104,0.601,0.1,0.07,0.051,0.0
2038.0,0.481,0.0,0.245,0.079,0.07,0.041,0.084,0.051,0.386,0.0,0.06,0.06,0.189,0.254,0.031,0.11,0.152,0.0,0.061,0.386,0.259,0.631,0.057,0.07400000000000001,0.049,0.0,0.083,0.106,0.041,0.603,0.14300000000000002,0.014,0.029,0.0,0.17,0.086,0.1,0.61,0.1,0.076,0.029,0.0
2039.0,0.477,0.0,0.18600000000000005,0.056,0.086,0.07,0.125,0.017,0.08900000000000001,0.0,0.029,0.029,0.081,0.7559999999999999,0.044,0.08,0.189,0.0,0.111,0.073,0.502,0.6409999999999999,0.06,0.062,0.043,0.0,0.08199999999999999,0.112,0.041,0.539,0.157,0.017,0.049,0.0,0.197,0.086,0.1,0.6,0.1,0.071,0.043,0.0
2040.0,0.219,0.0,0.16399999999999998,0.313,0.071,0.083,0.15,0.079,0.28,0.0,0.073,0.16899999999999998,0.213,0.187,0.016,0.057,0.117,0.0,0.07400000000000001,0.05,0.6859999999999999,0.6409999999999999,0.057,0.062,0.046,0.0,0.08199999999999999,0.112,0.051,0.491,0.14300000000000002,0.031,0.097,0.0,0.185,0.08,0.1,0.601,0.1,0.071,0.047,0.0
2041.0,0.123,0.0,0.086,0.57,0.046,0.071,0.104,0.034,0.14300000000000002,0.0,0.08900000000000001,0.594,0.091,0.049,0.027000000000000003,0.194,0.14300000000000002,0.0,0.083,0.08,0.473,0.631,0.07,0.062,0.047,0.0,0.08199999999999999,0.108,0.071,0.616,0.131,0.027000000000000003,0.029,0.0,0.126,0.07400000000000001,0.115,0.591,0.1,0.067,0.052000000000000005,0.0
2042.0,0.073,0.0,0.236,0.359,0.086,0.086,0.161,0.041,0.162,0.0,0.064,0.58,0.095,0.057,0.037000000000000005,0.462,0.146,0.0,0.08900000000000001,0.078,0.188,0.614,0.07,0.07200000000000001,0.047,0.0,0.08199999999999999,0.114,0.071,0.614,0.13,0.023,0.029,0.0,0.133,0.071,0.118,0.591,0.1,0.066,0.053,0.0
2043.0,0.04,0.0,0.211,0.157,0.201,0.217,0.173,0.029,0.127,0.0,0.051,0.6859999999999999,0.064,0.043,0.027000000000000003,0.534,0.129,0.0,0.084,0.069,0.157,0.604,0.095,0.061,0.05,0.0,0.08199999999999999,0.108,0.064,0.619,0.129,0.027000000000000003,0.029,0.0,0.132,0.07,0.133,0.58,0.103,0.063,0.051,0.0
2044.0,0.016,0.0,0.204,0.14300000000000002,0.101,0.383,0.153,0.029,0.119,0.0,0.043,0.6859999999999999,0.081,0.043,0.029,0.498,0.132,0.0,0.09,0.08199999999999999,0.16899999999999998,0.526,0.128,0.076,0.057,0.0,0.094,0.12,0.049,0.617,0.131,0.033,0.029,0.0,0.142,0.071,0.127,0.579,0.109,0.063,0.052000000000000005,0.0
2045.0,0.014,0.0,0.196,0.134,0.093,0.41,0.153,0.029,0.122,0.0,0.046,0.6859999999999999,0.076,0.043,0.026,0.496,0.142,0.0,0.08900000000000001,0.083,0.165,0.171,0.168,0.181,0.056,0.0,0.195,0.229,0.057,0.614,0.13,0.021,0.029,0.0,0.149,0.07,0.14400000000000002,0.579,0.1,0.059,0.049,0.0
2046.0,0.024,0.0,0.232,0.16899999999999998,0.117,0.274,0.184,0.014,0.147,0.0,0.067,0.069,0.116,0.5870000000000001,0.043,0.4270000000000001,0.14800000000000002,0.0,0.097,0.075,0.209,0.521,0.105,0.09,0.046,0.0,0.07,0.16699999999999998,0.054000000000000006,0.617,0.128,0.027000000000000003,0.029,0.0,0.145,0.071,0.14800000000000002,0.574,0.1,0.057,0.049,0.0
2047.0,0.023,0.0,0.165,0.029,0.043,0.376,0.365,0.044,0.263,0.0,0.067,0.046,0.207,0.373,0.039,0.377,0.147,0.0,0.081,0.094,0.261,0.447,0.119,0.085,0.037000000000000005,0.0,0.071,0.241,0.047,0.609,0.138,0.027000000000000003,0.029,0.0,0.151,0.084,0.237,0.41,0.069,0.063,0.13699999999999998,0.0
2048.0,0.029,0.0,0.162,0.019,0.03,0.586,0.17600000000000002,0.069,0.369,0.0,0.099,0.114,0.215,0.134,0.024,0.096,0.151,0.0,0.113,0.097,0.519,0.643,0.061,0.07,0.057,0.0,0.079,0.09,0.056,0.619,0.13,0.023,0.029,0.0,0.145,0.033,0.13,0.474,0.094,0.066,0.203,0.0
