TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6
1798.0,0.064,0.0,0.171,0.435,0.031,0.12,0.17800000000000002,0.02,0.04,0.0,0.36,0.101,0.277,0.202,0.064,0.11,0.431,0.0,0.083,0.033,0.279,0.034,0.08,0.041,0.755,0.0,0.006,0.084,0.001,0.003,0.027000000000000003,0.78,0.076,0.0,0.113,0.004,0.0,0.004,0.974,0.016,0.001,0.0
1799.0,0.026,0.0,0.08,0.7290000000000001,0.029,0.027000000000000003,0.109,0.01,0.044,0.0,0.435,0.191,0.121,0.198,0.063,0.097,0.431,0.0,0.079,0.026,0.304,0.021,0.066,0.036000000000000004,0.7959999999999999,0.0,0.003,0.079,0.056,0.016,0.059,0.512,0.12,0.0,0.238,0.001,0.0,0.004,0.994,0.0,0.0,0.0
1800.0,0.03,0.0,0.037000000000000005,0.804,0.027000000000000003,0.036000000000000004,0.066,0.016,0.046,0.0,0.605,0.059,0.054000000000000006,0.221,0.084,0.117,0.459,0.0,0.111,0.044,0.184,0.019,0.053,0.033,0.812,0.0,0.003,0.081,0.063,0.016,0.117,0.4370000000000001,0.121,0.0,0.245,0.081,0.01,0.019,0.879,0.006,0.006,0.0
1801.0,0.027000000000000003,0.0,0.126,0.6459999999999999,0.031,0.03,0.14,0.016,0.039,0.0,0.6759999999999999,0.043,0.029,0.198,0.071,0.071,0.643,0.0,0.071,0.014,0.129,0.026,0.07400000000000001,0.039,0.7759999999999999,0.0,0.004,0.08199999999999999,0.06,0.003,0.179,0.374,0.073,0.0,0.312,0.0,0.0,0.01,0.99,0.0,0.0,0.0
1802.0,0.029,0.0,0.134,0.63,0.05,0.056,0.101,0.02,0.046,0.0,0.421,0.213,0.101,0.199,0.07,0.08,0.634,0.0,0.071,0.016,0.129,0.029,0.066,0.239,0.557,0.0,0.026,0.085,0.19,0.029,0.097,0.332,0.046,0.0,0.307,0.041,0.009000000000000001,0.083,0.794,0.047,0.026,0.0
1803.0,0.029,0.0,0.531,0.249,0.049,0.027000000000000003,0.116,0.044,0.084,0.0,0.275,0.163,0.159,0.275,0.057,0.064,0.691,0.0,0.057,0.019,0.111,0.016,0.094,0.371,0.4,0.0,0.039,0.08,0.069,0.023,0.214,0.181,0.046,0.0,0.467,0.027000000000000003,0.006,0.241,0.64,0.051,0.034,0.0
1804.0,0.033,0.0,0.529,0.278,0.049,0.021,0.091,0.021,0.06,0.0,0.42,0.087,0.161,0.25,0.066,0.083,0.574,0.0,0.094,0.043,0.14,0.013,0.109,0.14300000000000002,0.495,0.0,0.04,0.201,0.01,0.026,0.027000000000000003,0.6940000000000001,0.067,0.0,0.17600000000000002,0.026,0.006999999999999999,0.08,0.823,0.043,0.021,0.0
1805.0,0.013,0.0,0.517,0.274,0.046,0.026,0.125,0.013,0.031,0.0,0.344,0.056,0.161,0.395,0.05,0.043,0.569,0.0,0.071,0.021,0.246,0.029,0.043,0.049,0.254,0.0,0.043,0.583,0.016,0.036000000000000004,0.026,0.659,0.076,0.0,0.188,0.056,0.009000000000000001,0.103,0.731,0.063,0.039,0.0
1806.0,0.02,0.0,0.28600000000000003,0.373,0.13,0.036000000000000004,0.155,0.016,0.034,0.0,0.333,0.07400000000000001,0.17600000000000002,0.3670000000000001,0.066,0.071,0.636,0.0,0.071,0.026,0.13,0.041,0.064,0.051,0.469,0.0,0.039,0.335,0.011,0.02,0.027000000000000003,0.615,0.159,0.0,0.168,0.059,0.0,0.114,0.7240000000000001,0.064,0.039,0.0
1807.0,0.006999999999999999,0.0,0.121,0.389,0.354,0.019,0.11,0.014,0.051,0.0,0.373,0.081,0.299,0.181,0.086,0.096,0.489,0.0,0.179,0.024,0.127,0.036000000000000004,0.06,0.087,0.645,0.0,0.04,0.132,0.011,0.011,0.043,0.685,0.08900000000000001,0.0,0.161,0.033,0.0,0.1,0.807,0.033,0.027000000000000003,0.0
1808.0,0.017,0.0,0.411,0.335,0.121,0.033,0.083,0.021,0.054000000000000006,0.0,0.389,0.166,0.16699999999999998,0.202,0.033,0.094,0.711,0.0,0.063,0.039,0.06,0.023,0.101,0.34700000000000003,0.384,0.0,0.041,0.103,0.229,0.031,0.256,0.259,0.05,0.0,0.175,0.026,0.05,0.474,0.419,0.017,0.014,0.0
1809.0,0.019,0.0,0.6759999999999999,0.111,0.017,0.113,0.065,0.034,0.093,0.0,0.179,0.217,0.16899999999999998,0.309,0.0,0.001,0.996,0.0,0.0,0.0,0.003,0.0,0.0,0.999,0.001,0.0,0.0,0.0,0.041,0.004,0.929,0.01,0.003,0.0,0.013,0.003,0.0,0.996,0.0,0.0,0.001,0.0
1810.0,0.029,0.0,0.377,0.103,0.029,0.343,0.119,0.033,0.054000000000000006,0.0,0.138,0.079,0.184,0.512,0.006999999999999999,0.017,0.939,0.0,0.016,0.019,0.003,0.006,0.02,0.93,0.023,0.0,0.01,0.011,0.0,0.006,0.98,0.001,0.001,0.0,0.011,0.001,0.003,0.987,0.006999999999999999,0.001,0.0,0.0
1811.0,0.003,0.0,0.873,0.029,0.01,0.063,0.023,0.03,0.079,0.0,0.185,0.241,0.093,0.3720000000000001,0.044,0.07400000000000001,0.737,0.0,0.057,0.07400000000000001,0.013,0.031,0.091,0.654,0.113,0.0,0.044,0.066,0.024,0.02,0.813,0.04,0.017,0.0,0.085,0.241,0.129,0.526,0.034,0.044,0.026,0.0
1812.0,0.0,0.0,0.963,0.003,0.006,0.006999999999999999,0.021,0.027000000000000003,0.049,0.0,0.569,0.14400000000000002,0.017,0.193,0.039,0.103,0.6509999999999999,0.0,0.114,0.036000000000000004,0.057,0.024,0.071,0.727,0.094,0.0,0.031,0.051,0.03,0.014,0.826,0.015,0.033,0.0,0.08199999999999999,0.429,0.029,0.404,0.04,0.053,0.046,0.0
1813.0,0.094,0.0,0.486,0.131,0.057,0.057,0.174,0.034,0.08,0.0,0.267,0.363,0.036000000000000004,0.22,0.101,0.08,0.136,0.0,0.237,0.257,0.189,0.061,0.207,0.19,0.209,0.0,0.204,0.128,0.08,0.076,0.21600000000000005,0.162,0.044,0.0,0.422,0.551,0.051,0.179,0.093,0.07400000000000001,0.051,0.0
1814.0,0.136,0.0,0.07400000000000001,0.287,0.146,0.096,0.261,0.067,0.129,0.0,0.239,0.193,0.073,0.299,0.501,0.096,0.087,0.0,0.141,0.103,0.071,0.063,0.2,0.09,0.207,0.0,0.273,0.16699999999999998,0.054000000000000006,0.044,0.016,0.282,0.043,0.0,0.56,0.561,0.043,0.141,0.111,0.091,0.051,0.0
1815.0,0.057,0.0,0.08,0.175,0.407,0.087,0.194,0.033,0.109,0.0,0.214,0.261,0.094,0.28800000000000003,0.486,0.091,0.106,0.0,0.149,0.096,0.073,0.064,0.24,0.077,0.172,0.0,0.29600000000000004,0.151,0.083,0.08,0.459,0.068,0.037000000000000005,0.0,0.274,0.263,0.02,0.106,0.083,0.476,0.053,0.0
1816.0,0.087,0.0,0.107,0.321,0.116,0.107,0.262,0.044,0.109,0.0,0.212,0.24,0.11,0.28600000000000003,0.46,0.151,0.113,0.0,0.126,0.083,0.067,0.05,0.409,0.113,0.211,0.0,0.081,0.136,0.086,0.071,0.5760000000000001,0.022,0.034,0.0,0.211,0.267,0.023,0.1,0.077,0.481,0.051,0.0
1817.0,0.1,0.0,0.193,0.253,0.093,0.081,0.28,0.041,0.104,0.0,0.241,0.189,0.119,0.307,0.35100000000000003,0.147,0.156,0.0,0.16399999999999998,0.084,0.097,0.084,0.16699999999999998,0.091,0.4370000000000001,0.0,0.069,0.151,0.084,0.071,0.5760000000000001,0.027000000000000003,0.043,0.0,0.199,0.473,0.027000000000000003,0.136,0.106,0.211,0.047,0.0
1818.0,0.023,0.0,0.044,0.194,0.381,0.073,0.285,0.043,0.08,0.0,0.361,0.096,0.064,0.35600000000000004,0.09,0.086,0.06,0.0,0.084,0.041,0.639,0.06,0.139,0.033,0.575,0.0,0.01,0.184,0.066,0.059,0.299,0.075,0.03,0.0,0.473,0.514,0.059,0.124,0.121,0.133,0.049,0.0
1819.0,0.064,0.0,0.329,0.208,0.147,0.057,0.194,0.036000000000000004,0.063,0.0,0.565,0.08,0.043,0.213,0.101,0.103,0.161,0.0,0.124,0.044,0.466,0.201,0.07,0.066,0.2,0.0,0.116,0.34700000000000003,0.114,0.049,0.001,0.084,0.03,0.0,0.722,0.524,0.046,0.15,0.116,0.119,0.046,0.0
1820.0,0.146,0.0,0.08,0.237,0.239,0.087,0.211,0.07,0.11,0.0,0.389,0.099,0.056,0.276,0.354,0.07400000000000001,0.109,0.0,0.281,0.064,0.117,0.034,0.087,0.243,0.152,0.0,0.214,0.269,0.113,0.043,0.067,0.083,0.031,0.0,0.6629999999999999,0.481,0.086,0.22,0.104,0.061,0.047,0.0
1821.0,0.071,0.0,0.07400000000000001,0.174,0.371,0.08,0.229,0.051,0.093,0.0,0.326,0.14400000000000002,0.091,0.294,0.151,0.06,0.151,0.0,0.491,0.073,0.073,0.063,0.097,0.056,0.131,0.0,0.404,0.249,0.116,0.061,0.044,0.121,0.044,0.0,0.613,0.12,0.104,0.583,0.12,0.051,0.021,0.0
1822.0,0.03,0.0,0.016,0.163,0.014,0.034,0.742,0.049,0.097,0.0,0.163,0.174,0.173,0.344,0.127,0.071,0.134,0.0,0.339,0.18,0.149,0.069,0.09,0.053,0.136,0.0,0.399,0.254,0.2,0.079,0.119,0.129,0.069,0.0,0.405,0.55,0.067,0.159,0.111,0.069,0.044,0.0
1823.0,0.029,0.0,0.014,0.16699999999999998,0.014,0.037000000000000005,0.7390000000000001,0.157,0.093,0.0,0.35200000000000004,0.081,0.05,0.267,0.08,0.029,0.114,0.0,0.429,0.071,0.277,0.047,0.079,0.044,0.174,0.0,0.107,0.5489999999999999,0.307,0.059,0.1,0.123,0.053,0.0,0.358,0.551,0.059,0.146,0.109,0.09,0.046,0.0
1824.0,0.07,0.0,0.32299999999999995,0.16899999999999998,0.041,0.041,0.35600000000000004,0.524,0.07,0.0,0.069,0.069,0.043,0.226,0.103,0.047,0.124,0.0,0.48,0.064,0.181,0.044,0.081,0.054000000000000006,0.14400000000000002,0.0,0.136,0.54,0.46,0.057,0.071,0.075,0.066,0.0,0.271,0.16699999999999998,0.03,0.094,0.076,0.59,0.043,0.0
1825.0,0.149,0.0,0.369,0.133,0.05,0.054000000000000006,0.245,0.251,0.077,0.0,0.265,0.07,0.046,0.29100000000000004,0.043,0.083,0.063,0.0,0.136,0.043,0.633,0.034,0.067,0.051,0.124,0.0,0.121,0.602,0.461,0.057,0.049,0.08900000000000001,0.059,0.0,0.285,0.113,0.021,0.083,0.063,0.6709999999999999,0.049,0.0
1826.0,0.067,0.0,0.599,0.116,0.057,0.037000000000000005,0.124,0.196,0.076,0.0,0.388,0.063,0.067,0.21,0.03,0.133,0.063,0.0,0.056,0.047,0.6709999999999999,0.043,0.076,0.047,0.16,0.0,0.279,0.395,0.189,0.057,0.126,0.133,0.064,0.0,0.431,0.476,0.051,0.157,0.113,0.146,0.057,0.0
1827.0,0.056,0.0,0.119,0.263,0.069,0.066,0.428,0.033,0.03,0.0,0.56,0.08900000000000001,0.06,0.228,0.021,0.094,0.044,0.0,0.046,0.033,0.7609999999999999,0.026,0.066,0.039,0.18,0.0,0.236,0.454,0.041,0.041,0.093,0.16899999999999998,0.037000000000000005,0.0,0.618,0.34600000000000003,0.023,0.141,0.341,0.094,0.054000000000000006,0.0
1828.0,0.014,0.0,0.056,0.389,0.119,0.066,0.35600000000000004,0.046,0.021,0.0,0.599,0.07,0.047,0.21600000000000005,0.017,0.081,0.037000000000000005,0.0,0.034,0.03,0.8,0.029,0.049,0.041,0.266,0.0,0.196,0.42,0.159,0.041,0.029,0.26,0.039,0.0,0.473,0.106,0.004,0.09,0.657,0.086,0.057,0.0
1829.0,0.026,0.0,0.103,0.292,0.11,0.063,0.407,0.046,0.027000000000000003,0.0,0.624,0.064,0.043,0.196,0.024,0.109,0.049,0.0,0.039,0.041,0.7390000000000001,0.031,0.054000000000000006,0.046,0.161,0.0,0.09,0.617,0.391,0.049,0.033,0.201,0.039,0.0,0.287,0.111,0.023,0.079,0.644,0.086,0.057,0.0
1830.0,0.07400000000000001,0.0,0.573,0.117,0.067,0.051,0.117,0.071,0.08900000000000001,0.0,0.516,0.061,0.043,0.219,0.104,0.12,0.101,0.0,0.324,0.057,0.293,0.056,0.094,0.063,0.192,0.0,0.253,0.342,0.464,0.061,0.061,0.115,0.067,0.0,0.231,0.173,0.017,0.097,0.179,0.481,0.053,0.0
1831.0,0.099,0.0,0.44,0.17,0.07400000000000001,0.067,0.15,0.061,0.353,0.0,0.209,0.053,0.083,0.241,0.159,0.07,0.289,0.0,0.361,0.049,0.073,0.054000000000000006,0.07400000000000001,0.046,0.153,0.0,0.3,0.373,0.471,0.071,0.069,0.099,0.056,0.0,0.233,0.171,0.017,0.106,0.063,0.596,0.047,0.0
1832.0,0.16,0.0,0.09,0.277,0.086,0.116,0.271,0.174,0.15,0.0,0.177,0.081,0.091,0.326,0.4970000000000001,0.107,0.126,0.0,0.133,0.067,0.07,0.077,0.08900000000000001,0.249,0.166,0.0,0.136,0.284,0.471,0.057,0.061,0.104,0.067,0.0,0.239,0.547,0.034,0.13699999999999998,0.107,0.126,0.049,0.0
1833.0,0.21,0.0,0.071,0.301,0.061,0.12,0.236,0.173,0.101,0.0,0.373,0.059,0.037000000000000005,0.257,0.281,0.086,0.129,0.0,0.363,0.064,0.077,0.097,0.064,0.139,0.09,0.0,0.06,0.55,0.464,0.057,0.057,0.115,0.06,0.0,0.246,0.561,0.046,0.13,0.111,0.101,0.05,0.0
1834.0,0.227,0.0,0.076,0.297,0.07,0.099,0.231,0.171,0.076,0.0,0.336,0.061,0.05,0.305,0.196,0.063,0.12,0.0,0.487,0.057,0.077,0.11,0.063,0.051,0.111,0.0,0.061,0.603,0.463,0.057,0.06,0.107,0.061,0.0,0.252,0.276,0.031,0.1,0.17,0.371,0.051,0.0
1835.0,0.106,0.0,0.066,0.269,0.06,0.091,0.408,0.041,0.041,0.0,0.103,0.049,0.079,0.687,0.123,0.051,0.087,0.0,0.453,0.057,0.229,0.04,0.076,0.056,0.154,0.0,0.1,0.574,0.454,0.057,0.057,0.094,0.059,0.0,0.279,0.126,0.027000000000000003,0.156,0.35700000000000004,0.271,0.063,0.0
1836.0,0.111,0.0,0.231,0.244,0.07400000000000001,0.117,0.221,0.041,0.051,0.0,0.142,0.117,0.274,0.373,0.25,0.071,0.113,0.0,0.414,0.057,0.094,0.061,0.091,0.091,0.171,0.0,0.13699999999999998,0.448,0.47,0.057,0.047,0.08900000000000001,0.063,0.0,0.273,0.246,0.027000000000000003,0.163,0.116,0.39,0.059,0.0
1837.0,0.079,0.0,0.5770000000000001,0.113,0.057,0.03,0.14400000000000002,0.043,0.049,0.0,0.094,0.027000000000000003,0.073,0.715,0.136,0.059,0.114,0.0,0.501,0.057,0.133,0.041,0.071,0.254,0.129,0.0,0.104,0.4,0.466,0.057,0.064,0.095,0.071,0.0,0.246,0.177,0.019,0.099,0.073,0.593,0.04,0.0
1838.0,0.08,0.0,0.404,0.189,0.073,0.054000000000000006,0.2,0.036000000000000004,0.054000000000000006,0.0,0.112,0.14400000000000002,0.073,0.581,0.076,0.051,0.099,0.0,0.311,0.047,0.416,0.029,0.057,0.054000000000000006,0.118,0.0,0.054000000000000006,0.688,0.456,0.057,0.053,0.099,0.069,0.0,0.266,0.449,0.039,0.15,0.126,0.191,0.046,0.0
1839.0,0.071,0.0,0.09,0.277,0.28,0.121,0.16,0.043,0.057,0.0,0.141,0.046,0.07400000000000001,0.639,0.114,0.06,0.114,0.0,0.506,0.071,0.134,0.039,0.1,0.079,0.247,0.0,0.16899999999999998,0.3670000000000001,0.457,0.057,0.06,0.111,0.059,0.0,0.256,0.336,0.024,0.16399999999999998,0.31,0.113,0.053,0.0
1840.0,0.044,0.0,0.18,0.214,0.266,0.09,0.206,0.027000000000000003,0.04,0.0,0.146,0.077,0.07400000000000001,0.636,0.08900000000000001,0.031,0.117,0.0,0.446,0.066,0.251,0.02,0.06,0.046,0.201,0.0,0.049,0.625,0.226,0.07400000000000001,0.026,0.093,0.041,0.0,0.54,0.406,0.02,0.123,0.29,0.127,0.034,0.0
1841.0,0.051,0.0,0.599,0.092,0.047,0.037000000000000005,0.173,0.026,0.051,0.0,0.13699999999999998,0.097,0.35,0.338,0.079,0.027000000000000003,0.116,0.0,0.416,0.053,0.31,0.024,0.071,0.05,0.221,0.0,0.07,0.564,0.08900000000000001,0.097,0.003,0.062,0.029,0.0,0.721,0.54,0.034,0.139,0.157,0.081,0.049,0.0
1842.0,0.14300000000000002,0.0,0.223,0.17600000000000002,0.05,0.123,0.285,0.016,0.029,0.0,0.101,0.041,0.099,0.715,0.109,0.053,0.086,0.0,0.4,0.046,0.307,0.023,0.051,0.031,0.122,0.0,0.046,0.727,0.061,0.06,0.001,0.065,0.019,0.0,0.794,0.35600000000000004,0.031,0.21600000000000005,0.154,0.181,0.061,0.0
1843.0,0.4,0.0,0.049,0.217,0.056,0.069,0.21,0.031,0.054000000000000006,0.0,0.13699999999999998,0.087,0.303,0.388,0.106,0.054000000000000006,0.134,0.0,0.469,0.051,0.18600000000000005,0.05,0.081,0.197,0.171,0.0,0.08900000000000001,0.411,0.099,0.047,0.0,0.106,0.013,0.0,0.735,0.113,0.016,0.126,0.077,0.626,0.043,0.0
1844.0,0.14,0.0,0.071,0.266,0.063,0.129,0.331,0.024,0.039,0.0,0.094,0.071,0.181,0.59,0.124,0.064,0.111,0.0,0.434,0.053,0.213,0.036000000000000004,0.067,0.051,0.149,0.0,0.12,0.5770000000000001,0.069,0.059,0.307,0.075,0.034,0.0,0.456,0.153,0.014,0.133,0.336,0.313,0.051,0.0
1845.0,0.071,0.0,0.057,0.248,0.067,0.067,0.489,0.014,0.05,0.0,0.129,0.096,0.133,0.578,0.023,0.011,0.047,0.0,0.091,0.019,0.809,0.019,0.053,0.037000000000000005,0.094,0.0,0.037000000000000005,0.7609999999999999,0.077,0.079,0.099,0.145,0.046,0.0,0.555,0.11,0.013,0.117,0.13,0.59,0.04,0.0
1846.0,0.12,0.0,0.064,0.29,0.079,0.071,0.376,0.027000000000000003,0.067,0.0,0.124,0.09,0.07,0.622,0.071,0.03,0.104,0.0,0.404,0.056,0.334,0.029,0.071,0.047,0.112,0.0,0.043,0.698,0.227,0.084,0.084,0.15,0.049,0.0,0.406,0.114,0.016,0.08900000000000001,0.649,0.087,0.046,0.0
1847.0,0.207,0.0,0.09,0.28800000000000003,0.057,0.099,0.259,0.053,0.101,0.0,0.204,0.396,0.049,0.198,0.103,0.064,0.103,0.0,0.473,0.084,0.173,0.029,0.071,0.057,0.11,0.0,0.043,0.69,0.459,0.069,0.046,0.118,0.047,0.0,0.262,0.131,0.029,0.12,0.539,0.12,0.061,0.0
1848.0,0.124,0.0,0.066,0.274,0.069,0.097,0.37,0.067,0.11,0.0,0.235,0.277,0.061,0.249,0.096,0.054000000000000006,0.119,0.0,0.504,0.08,0.147,0.039,0.069,0.056,0.118,0.0,0.117,0.602,0.453,0.07,0.046,0.125,0.043,0.0,0.263,0.116,0.026,0.113,0.519,0.17,0.057,0.0
1849.0,0.039,0.0,0.033,0.297,0.023,0.049,0.56,0.049,0.073,0.0,0.555,0.081,0.049,0.193,0.09,0.076,0.119,0.0,0.423,0.069,0.224,0.067,0.101,0.061,0.273,0.0,0.246,0.252,0.439,0.063,0.031,0.194,0.037000000000000005,0.0,0.236,0.106,0.017,0.094,0.27,0.47,0.043,0.0
1850.0,0.1,0.0,0.126,0.43,0.056,0.07400000000000001,0.214,0.057,0.063,0.0,0.5670000000000001,0.067,0.037000000000000005,0.209,0.084,0.077,0.106,0.0,0.4,0.064,0.269,0.017,0.126,0.319,0.326,0.0,0.061,0.151,0.426,0.059,0.043,0.206,0.051,0.0,0.21600000000000005,0.087,0.026,0.073,0.373,0.399,0.043,0.0
1851.0,0.196,0.0,0.03,0.187,0.039,0.043,0.505,0.086,0.121,0.0,0.407,0.083,0.054000000000000006,0.249,0.1,0.057,0.127,0.0,0.514,0.059,0.14300000000000002,0.006,0.157,0.09,0.5539999999999999,0.0,0.039,0.155,0.444,0.066,0.043,0.159,0.046,0.0,0.242,0.116,0.043,0.116,0.44,0.194,0.091,0.0
1852.0,0.107,0.0,0.019,0.159,0.039,0.034,0.642,0.123,0.097,0.0,0.233,0.249,0.059,0.24,0.07,0.116,0.067,0.0,0.124,0.054000000000000006,0.569,0.311,0.136,0.104,0.23,0.0,0.07400000000000001,0.145,0.459,0.064,0.047,0.112,0.051,0.0,0.266,0.16899999999999998,0.027000000000000003,0.081,0.361,0.277,0.084,0.0
1853.0,0.147,0.0,0.05,0.219,0.07,0.099,0.415,0.069,0.084,0.0,0.428,0.064,0.041,0.313,0.096,0.107,0.119,0.0,0.32299999999999995,0.09,0.266,0.027000000000000003,0.117,0.486,0.202,0.0,0.063,0.106,0.454,0.07,0.043,0.127,0.057,0.0,0.249,0.104,0.024,0.079,0.294,0.451,0.047,0.0
1854.0,0.071,0.0,0.07400000000000001,0.217,0.09,0.336,0.212,0.041,0.026,0.0,0.125,0.049,0.1,0.659,0.101,0.066,0.099,0.0,0.473,0.07400000000000001,0.187,0.037000000000000005,0.154,0.261,0.334,0.0,0.063,0.15,0.456,0.07,0.047,0.135,0.057,0.0,0.235,0.204,0.033,0.13,0.48,0.08900000000000001,0.064,0.0
1855.0,0.129,0.0,0.099,0.269,0.06,0.203,0.241,0.07400000000000001,0.103,0.0,0.348,0.163,0.054000000000000006,0.258,0.091,0.067,0.081,0.0,0.45,0.06,0.25,0.023,0.146,0.226,0.395,0.0,0.059,0.152,0.441,0.056,0.043,0.2,0.053,0.0,0.207,0.104,0.016,0.086,0.633,0.1,0.061,0.0
1856.0,0.071,0.0,0.053,0.241,0.366,0.064,0.204,0.181,0.057,0.0,0.459,0.066,0.033,0.204,0.11,0.067,0.09,0.0,0.434,0.049,0.25,0.047,0.14,0.247,0.378,0.0,0.05,0.138,0.46,0.051,0.029,0.21,0.051,0.0,0.198,0.369,0.036000000000000004,0.084,0.363,0.094,0.054000000000000006,0.0
1857.0,0.194,0.0,0.057,0.198,0.251,0.067,0.232,0.134,0.026,0.0,0.588,0.061,0.021,0.16899999999999998,0.217,0.061,0.11,0.0,0.486,0.031,0.094,0.206,0.111,0.354,0.17800000000000002,0.0,0.056,0.095,0.376,0.054000000000000006,0.046,0.139,0.06,0.0,0.325,0.556,0.047,0.11,0.14400000000000002,0.08900000000000001,0.054000000000000006,0.0
1858.0,0.174,0.0,0.33,0.236,0.054000000000000006,0.051,0.154,0.119,0.069,0.0,0.362,0.083,0.053,0.315,0.2,0.11,0.123,0.0,0.273,0.126,0.16899999999999998,0.28600000000000003,0.141,0.067,0.349,0.0,0.04,0.117,0.447,0.051,0.064,0.197,0.047,0.0,0.193,0.183,0.099,0.274,0.34600000000000003,0.056,0.043,0.0
1859.0,0.066,0.0,0.193,0.38,0.08,0.073,0.209,0.039,0.031,0.0,0.104,0.033,0.064,0.7290000000000001,0.101,0.071,0.103,0.0,0.487,0.08900000000000001,0.149,0.017,0.157,0.044,0.6509999999999999,0.0,0.014,0.116,0.456,0.07,0.043,0.139,0.057,0.0,0.235,0.036000000000000004,0.674,0.18600000000000005,0.061,0.041,0.001,0.0
1860.0,0.077,0.0,0.124,0.191,0.071,0.326,0.21,0.039,0.044,0.0,0.117,0.093,0.194,0.513,0.1,0.063,0.11,0.0,0.509,0.09,0.129,0.027000000000000003,0.157,0.043,0.649,0.0,0.006,0.119,0.48,0.066,0.031,0.134,0.056,0.0,0.233,0.054000000000000006,0.4370000000000001,0.421,0.046,0.036000000000000004,0.006,0.0
1861.0,0.084,0.0,0.086,0.252,0.103,0.193,0.28300000000000003,0.029,0.044,0.0,0.134,0.127,0.449,0.218,0.1,0.057,0.114,0.0,0.526,0.087,0.116,0.127,0.134,0.056,0.529,0.0,0.01,0.14400000000000002,0.4970000000000001,0.063,0.044,0.127,0.057,0.0,0.212,0.07400000000000001,0.171,0.591,0.113,0.033,0.017,0.0
1862.0,0.041,0.0,0.14,0.22,0.25,0.047,0.301,0.03,0.053,0.0,0.192,0.133,0.373,0.219,0.1,0.057,0.111,0.0,0.513,0.087,0.131,0.026,0.129,0.257,0.424,0.0,0.043,0.122,0.461,0.049,0.023,0.223,0.051,0.0,0.193,0.069,0.024,0.16899999999999998,0.607,0.08900000000000001,0.043,0.0
1863.0,0.063,0.0,0.317,0.199,0.194,0.053,0.174,0.043,0.031,0.0,0.151,0.081,0.084,0.609,0.1,0.057,0.117,0.0,0.504,0.086,0.136,0.024,0.081,0.237,0.187,0.0,0.096,0.375,0.457,0.071,0.046,0.134,0.057,0.0,0.235,0.087,0.133,0.24,0.39,0.096,0.054000000000000006,0.0
1864.0,0.046,0.0,0.321,0.383,0.044,0.06,0.145,0.034,0.037000000000000005,0.0,0.128,0.087,0.26,0.453,0.086,0.057,0.191,0.0,0.483,0.067,0.116,0.027000000000000003,0.079,0.403,0.13699999999999998,0.0,0.084,0.27,0.099,0.05,0.271,0.319,0.044,0.0,0.217,0.057,0.333,0.297,0.207,0.073,0.033,0.0
1865.0,0.043,0.0,0.569,0.184,0.057,0.039,0.109,0.021,0.041,0.0,0.214,0.093,0.426,0.205,0.1,0.057,0.111,0.0,0.514,0.086,0.131,0.029,0.071,0.489,0.227,0.0,0.076,0.109,0.041,0.043,0.029,0.637,0.043,0.0,0.208,0.07,0.004,0.134,0.654,0.083,0.054000000000000006,0.0
1866.0,0.049,0.0,0.224,0.263,0.079,0.059,0.327,0.036000000000000004,0.033,0.0,0.142,0.059,0.166,0.565,0.101,0.069,0.107,0.0,0.4970000000000001,0.083,0.14300000000000002,0.034,0.094,0.384,0.189,0.0,0.126,0.172,0.069,0.03,0.426,0.231,0.044,0.0,0.2,0.086,0.0,0.12,0.6659999999999999,0.076,0.053,0.0
1867.0,0.037000000000000005,0.0,0.08,0.172,0.096,0.056,0.56,0.04,0.049,0.0,0.138,0.064,0.111,0.597,0.097,0.061,0.101,0.0,0.449,0.057,0.234,0.041,0.086,0.056,0.202,0.0,0.277,0.338,0.18,0.033,0.433,0.098,0.043,0.0,0.213,0.09,0.003,0.12,0.654,0.081,0.051,0.0
1868.0,0.067,0.0,0.441,0.173,0.119,0.051,0.14800000000000002,0.036000000000000004,0.044,0.0,0.121,0.067,0.224,0.508,0.114,0.071,0.101,0.0,0.48,0.069,0.16399999999999998,0.056,0.121,0.107,0.215,0.0,0.257,0.243,0.457,0.071,0.043,0.13699999999999998,0.057,0.0,0.235,0.086,0.013,0.123,0.644,0.091,0.043,0.0
1869.0,0.117,0.0,0.124,0.276,0.119,0.09,0.274,0.031,0.04,0.0,0.139,0.081,0.354,0.354,0.114,0.071,0.1,0.0,0.487,0.073,0.154,0.034,0.1,0.309,0.217,0.0,0.146,0.194,0.457,0.071,0.043,0.13699999999999998,0.057,0.0,0.235,0.086,0.014,0.117,0.639,0.1,0.044,0.0
