TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6
265.0,0.6659999999999999,0.0,0.107,0.127,0.014,0.043,0.043,0.161,0.107,0.0,0.086,0.131,0.06,0.454,0.029,0.071,0.014,0.0,0.157,0.6509999999999999,0.077,0.063,0.054000000000000006,0.043,0.77,0.0,0.057,0.013,0.584,0.087,0.077,0.099,0.056,0.0,0.097,0.69,0.071,0.071,0.053,0.043,0.071,0.0
266.0,0.6659999999999999,0.0,0.106,0.129,0.014,0.043,0.043,0.191,0.103,0.0,0.097,0.156,0.081,0.371,0.029,0.071,0.014,0.0,0.157,0.644,0.084,0.054000000000000006,0.043,0.043,0.7,0.0,0.149,0.011,0.613,0.086,0.059,0.1,0.057,0.0,0.086,0.677,0.084,0.071,0.057,0.043,0.067,0.0
267.0,0.679,0.0,0.106,0.113,0.017,0.043,0.043,0.17,0.131,0.0,0.109,0.156,0.086,0.349,0.029,0.071,0.014,0.0,0.157,0.6559999999999999,0.073,0.053,0.049,0.043,0.74,0.0,0.104,0.011,0.343,0.081,0.32299999999999995,0.131,0.05,0.0,0.071,0.677,0.086,0.071,0.057,0.043,0.066,0.0
268.0,0.6609999999999999,0.0,0.126,0.113,0.014,0.043,0.043,0.139,0.14,0.0,0.106,0.154,0.081,0.38,0.027000000000000003,0.057,0.013,0.0,0.151,0.524,0.227,0.054000000000000006,0.054000000000000006,0.043,0.7759999999999999,0.0,0.059,0.014,0.05,0.056,0.637,0.157,0.057,0.0,0.043,0.6709999999999999,0.09,0.067,0.057,0.043,0.071,0.0
269.0,0.667,0.0,0.127,0.107,0.014,0.043,0.041,0.203,0.141,0.0,0.091,0.14400000000000002,0.086,0.334,0.031,0.05,0.011,0.0,0.156,0.504,0.247,0.064,0.057,0.043,0.764,0.0,0.057,0.014,0.483,0.07,0.204,0.11,0.057,0.0,0.076,0.6859999999999999,0.09,0.067,0.057,0.043,0.057,0.0
270.0,0.679,0.0,0.114,0.111,0.014,0.043,0.039,0.214,0.126,0.0,0.117,0.14400000000000002,0.107,0.29100000000000004,0.037000000000000005,0.071,0.014,0.0,0.157,0.657,0.063,0.07,0.056,0.044,0.759,0.0,0.057,0.014,0.61,0.086,0.069,0.093,0.057,0.0,0.086,0.66,0.083,0.079,0.056,0.043,0.08,0.0
271.0,0.67,0.0,0.123,0.107,0.014,0.043,0.043,0.146,0.15,0.0,0.136,0.174,0.071,0.32299999999999995,0.029,0.071,0.014,0.0,0.157,0.654,0.07400000000000001,0.056,0.046,0.051,0.78,0.0,0.057,0.01,0.606,0.08,0.064,0.104,0.057,0.0,0.08900000000000001,0.57,0.071,0.09,0.057,0.043,0.16899999999999998,0.0
272.0,0.6709999999999999,0.0,0.119,0.113,0.011,0.043,0.043,0.15,0.111,0.0,0.267,0.221,0.076,0.174,0.029,0.071,0.014,0.0,0.157,0.657,0.071,0.057,0.049,0.051,0.7809999999999999,0.0,0.057,0.004,0.59,0.09,0.071,0.101,0.053,0.0,0.094,0.614,0.08,0.081,0.053,0.041,0.13,0.0
273.0,0.664,0.0,0.116,0.12,0.014,0.043,0.043,0.207,0.11,0.0,0.091,0.134,0.081,0.376,0.051,0.043,0.013,0.0,0.14300000000000002,0.453,0.297,0.087,0.056,0.044,0.743,0.0,0.057,0.013,0.609,0.09,0.066,0.107,0.043,0.0,0.086,0.569,0.069,0.077,0.051,0.04,0.194,0.0
274.0,0.7040000000000001,0.0,0.101,0.104,0.016,0.041,0.033,0.276,0.106,0.0,0.096,0.146,0.086,0.29100000000000004,0.073,0.064,0.014,0.0,0.069,0.086,0.6940000000000001,0.109,0.06,0.043,0.72,0.0,0.057,0.011,0.523,0.101,0.079,0.126,0.05,0.0,0.121,0.706,0.091,0.057,0.057,0.043,0.046,0.0
275.0,0.67,0.0,0.104,0.126,0.014,0.043,0.043,0.16699999999999998,0.109,0.0,0.099,0.149,0.07400000000000001,0.403,0.041,0.049,0.024,0.0,0.129,0.119,0.639,0.069,0.057,0.043,0.76,0.0,0.057,0.014,0.569,0.079,0.061,0.104,0.049,0.0,0.139,0.711,0.086,0.057,0.057,0.043,0.046,0.0
276.0,0.657,0.0,0.113,0.13,0.014,0.043,0.043,0.111,0.113,0.0,0.066,0.119,0.039,0.5529999999999999,0.036000000000000004,0.051,0.047,0.0,0.26,0.147,0.459,0.06,0.057,0.043,0.767,0.0,0.057,0.016,0.596,0.076,0.066,0.093,0.044,0.0,0.126,0.677,0.081,0.071,0.057,0.047,0.066,0.0
277.0,0.657,0.0,0.11,0.131,0.014,0.043,0.044,0.049,0.086,0.0,0.057,0.041,0.0,0.767,0.037000000000000005,0.051,0.019,0.0,0.119,0.151,0.623,0.059,0.057,0.046,0.77,0.0,0.057,0.011,0.5870000000000001,0.08,0.064,0.087,0.043,0.0,0.139,0.6729999999999999,0.09,0.067,0.061,0.044,0.064,0.0
278.0,0.679,0.0,0.103,0.117,0.016,0.043,0.043,0.059,0.083,0.0,0.057,0.036000000000000004,0.0,0.7659999999999999,0.034,0.271,0.35600000000000004,0.0,0.106,0.179,0.054000000000000006,0.071,0.051,0.046,0.757,0.0,0.057,0.017,0.586,0.086,0.057,0.086,0.043,0.0,0.14300000000000002,0.6759999999999999,0.1,0.063,0.057,0.043,0.061,0.0
279.0,0.613,0.0,0.131,0.136,0.023,0.046,0.051,0.12,0.116,0.0,0.16,0.12,0.056,0.429,0.02,0.266,0.47,0.0,0.076,0.13,0.039,0.054000000000000006,0.051,0.043,0.779,0.0,0.057,0.016,0.5870000000000001,0.08,0.061,0.086,0.043,0.0,0.14300000000000002,0.643,0.111,0.071,0.057,0.046,0.071,0.0
280.0,0.56,0.0,0.13,0.15,0.039,0.051,0.07,0.054000000000000006,0.09,0.0,0.104,0.057,0.006999999999999999,0.687,0.02,0.54,0.261,0.0,0.071,0.081,0.026,0.039,0.06,0.069,0.329,0.0,0.451,0.053,0.586,0.083,0.06,0.086,0.043,0.0,0.14300000000000002,0.441,0.157,0.174,0.07,0.069,0.08900000000000001,0.0
281.0,0.35700000000000004,0.0,0.17,0.17600000000000002,0.091,0.091,0.114,0.037000000000000005,0.086,0.0,0.056,0.044,0.026,0.7509999999999999,0.021,0.4,0.161,0.0,0.104,0.276,0.037000000000000005,0.033,0.059,0.084,0.101,0.0,0.6509999999999999,0.071,0.26,0.139,0.231,0.13,0.096,0.0,0.14400000000000002,0.604,0.097,0.097,0.059,0.046,0.097,0.0
282.0,0.406,0.0,0.161,0.16899999999999998,0.073,0.084,0.107,0.09,0.106,0.0,0.069,0.096,0.036000000000000004,0.604,0.047,0.11,0.049,0.0,0.219,0.439,0.13699999999999998,0.029,0.057,0.086,0.1,0.0,0.657,0.071,0.07400000000000001,0.136,0.17600000000000002,0.319,0.179,0.0,0.117,0.489,0.13,0.141,0.064,0.06,0.116,0.0
283.0,0.344,0.0,0.173,0.181,0.086,0.087,0.129,0.109,0.117,0.0,0.09,0.123,0.057,0.504,0.03,0.113,0.05,0.0,0.16,0.551,0.096,0.029,0.057,0.086,0.1,0.0,0.657,0.071,0.05,0.086,0.044,0.633,0.16,0.0,0.027000000000000003,0.61,0.08900000000000001,0.084,0.059,0.044,0.114,0.0
284.0,0.396,0.0,0.16399999999999998,0.154,0.07,0.106,0.11,0.096,0.11,0.0,0.067,0.107,0.037000000000000005,0.583,0.029,0.119,0.061,0.0,0.156,0.539,0.097,0.029,0.057,0.086,0.1,0.0,0.657,0.071,0.051,0.081,0.029,0.7,0.124,0.0,0.014,0.28,0.124,0.311,0.077,0.067,0.14,0.0
285.0,0.579,0.0,0.14400000000000002,0.127,0.029,0.06,0.061,0.086,0.109,0.0,0.071,0.097,0.033,0.604,0.029,0.059,0.023,0.0,0.166,0.637,0.087,0.047,0.066,0.087,0.416,0.0,0.341,0.043,0.056,0.071,0.029,0.703,0.13,0.0,0.011,0.071,0.263,0.45,0.071,0.057,0.087,0.0
286.0,0.593,0.0,0.121,0.141,0.03,0.054000000000000006,0.06,0.07,0.093,0.0,0.11,0.081,0.017,0.629,0.014,0.067,0.069,0.0,0.156,0.604,0.09,0.043,0.057,0.044,0.7859999999999999,0.0,0.057,0.013,0.056,0.067,0.029,0.713,0.136,0.0,0.0,0.077,0.249,0.45,0.09,0.043,0.091,0.0
287.0,0.544,0.0,0.117,0.159,0.03,0.086,0.064,0.076,0.087,0.0,0.184,0.236,0.027000000000000003,0.39,0.024,0.059,0.034,0.0,0.166,0.63,0.087,0.043,0.07,0.039,0.7859999999999999,0.0,0.057,0.006,0.057,0.057,0.029,0.7140000000000001,0.14300000000000002,0.0,0.0,0.077,0.34,0.269,0.129,0.05,0.136,0.0
288.0,0.059,0.0,0.174,0.154,0.107,0.349,0.157,0.127,0.146,0.0,0.261,0.134,0.064,0.267,0.029,0.057,0.016,0.0,0.17,0.643,0.086,0.05,0.08900000000000001,0.06,0.684,0.0,0.103,0.014,0.069,0.077,0.396,0.25,0.119,0.0,0.09,0.067,0.32,0.281,0.08900000000000001,0.057,0.18600000000000005,0.0
289.0,0.046,0.0,0.16899999999999998,0.119,0.103,0.401,0.163,0.146,0.187,0.0,0.111,0.153,0.12,0.28300000000000003,0.029,0.057,0.014,0.0,0.171,0.643,0.086,0.056,0.14,0.171,0.28300000000000003,0.0,0.299,0.051,0.061,0.06,0.199,0.534,0.119,0.0,0.027000000000000003,0.053,0.124,0.467,0.064,0.051,0.24,0.0
290.0,0.039,0.0,0.163,0.129,0.083,0.446,0.141,0.141,0.159,0.0,0.116,0.159,0.119,0.307,0.029,0.057,0.014,0.0,0.171,0.643,0.086,0.051,0.136,0.13699999999999998,0.434,0.0,0.207,0.034,0.057,0.05,0.037000000000000005,0.7140000000000001,0.141,0.0,0.0,0.043,0.086,0.489,0.05,0.057,0.276,0.0
291.0,0.037000000000000005,0.0,0.16899999999999998,0.32,0.123,0.173,0.179,0.15,0.174,0.0,0.119,0.161,0.109,0.287,0.029,0.057,0.014,0.0,0.171,0.643,0.086,0.041,0.204,0.05,0.616,0.0,0.08,0.009000000000000001,0.056,0.05,0.16,0.593,0.127,0.0,0.014,0.119,0.146,0.343,0.084,0.079,0.23,0.0
292.0,0.02,0.0,0.181,0.516,0.063,0.051,0.16899999999999998,0.134,0.16399999999999998,0.0,0.111,0.139,0.097,0.354,0.029,0.057,0.021,0.0,0.16399999999999998,0.643,0.086,0.043,0.154,0.047,0.653,0.0,0.09,0.013,0.06,0.067,0.404,0.336,0.083,0.0,0.05,0.05,0.07,0.489,0.063,0.06,0.269,0.0
293.0,0.027000000000000003,0.0,0.136,0.441,0.187,0.064,0.14400000000000002,0.09,0.109,0.0,0.189,0.123,0.04,0.45,0.029,0.057,0.019,0.0,0.16699999999999998,0.644,0.084,0.05,0.069,0.031,0.8,0.0,0.043,0.006999999999999999,0.054000000000000006,0.053,0.039,0.727,0.127,0.0,0.0,0.044,0.069,0.419,0.091,0.046,0.331,0.0
294.0,0.046,0.0,0.123,0.561,0.07400000000000001,0.056,0.14,0.053,0.087,0.0,0.063,0.073,0.021,0.703,0.037000000000000005,0.07,0.017,0.0,0.109,0.27,0.4970000000000001,0.043,0.071,0.029,0.8,0.0,0.043,0.014,0.057,0.057,0.043,0.7040000000000001,0.139,0.0,0.0,0.051,0.109,0.097,0.041,0.053,0.649,0.0
295.0,0.06,0.0,0.18600000000000005,0.259,0.193,0.124,0.179,0.087,0.099,0.0,0.097,0.207,0.049,0.461,0.043,0.086,0.014,0.0,0.059,0.084,0.7140000000000001,0.046,0.071,0.029,0.7929999999999999,0.0,0.05,0.011,0.057,0.063,0.039,0.7,0.141,0.0,0.0,0.053,0.111,0.051,0.064,0.05,0.67,0.0
296.0,0.084,0.0,0.14,0.197,0.339,0.113,0.127,0.043,0.076,0.0,0.07,0.043,0.014,0.754,0.043,0.083,0.014,0.0,0.076,0.07,0.7140000000000001,0.044,0.069,0.031,0.7859999999999999,0.0,0.057,0.013,0.057,0.051,0.043,0.7,0.149,0.0,0.0,0.043,0.139,0.043,0.061,0.043,0.6709999999999999,0.0
297.0,0.131,0.0,0.113,0.447,0.084,0.09,0.134,0.051,0.086,0.0,0.113,0.056,0.026,0.669,0.043,0.086,0.014,0.0,0.067,0.076,0.7140000000000001,0.049,0.069,0.031,0.78,0.0,0.057,0.014,0.041,0.053,0.259,0.509,0.113,0.0,0.026,0.053,0.109,0.043,0.083,0.05,0.6629999999999999,0.0
298.0,0.03,0.0,0.209,0.28600000000000003,0.179,0.104,0.193,0.07400000000000001,0.079,0.0,0.071,0.081,0.503,0.191,0.043,0.086,0.014,0.0,0.057,0.086,0.7140000000000001,0.056,0.084,0.036000000000000004,0.706,0.0,0.097,0.021,0.043,0.053,0.647,0.13699999999999998,0.057,0.0,0.063,0.053,0.183,0.077,0.116,0.07,0.501,0.0
299.0,0.046,0.0,0.14400000000000002,0.499,0.08,0.067,0.16399999999999998,0.064,0.07400000000000001,0.0,0.051,0.034,0.643,0.133,0.031,0.083,0.493,0.0,0.05,0.12,0.223,0.057,0.111,0.06,0.541,0.0,0.196,0.034,0.043,0.063,0.639,0.156,0.057,0.0,0.043,0.059,0.103,0.06,0.439,0.073,0.267,0.0
300.0,0.021,0.0,0.091,0.574,0.156,0.037000000000000005,0.12,0.046,0.08900000000000001,0.0,0.057,0.047,0.097,0.664,0.023,0.059,0.487,0.0,0.106,0.229,0.097,0.043,0.101,0.106,0.423,0.0,0.279,0.049,0.049,0.396,0.297,0.083,0.069,0.0,0.107,0.07,0.116,0.111,0.13,0.099,0.474,0.0
301.0,0.016,0.0,0.06,0.7509999999999999,0.031,0.024,0.117,0.109,0.139,0.0,0.091,0.303,0.171,0.187,0.019,0.6,0.056,0.0,0.12,0.16399999999999998,0.041,0.039,0.079,0.07,0.363,0.0,0.413,0.037000000000000005,0.07400000000000001,0.16899999999999998,0.113,0.331,0.179,0.0,0.134,0.04,0.129,0.077,0.06,0.037000000000000005,0.657,0.0
302.0,0.23,0.0,0.099,0.324,0.041,0.21600000000000005,0.09,0.08900000000000001,0.13,0.0,0.097,0.166,0.217,0.301,0.017,0.439,0.049,0.0,0.121,0.334,0.04,0.026,0.053,0.061,0.21600000000000005,0.0,0.599,0.046,0.059,0.097,0.153,0.506,0.136,0.0,0.05,0.046,0.107,0.079,0.063,0.043,0.6629999999999999,0.0
303.0,0.014,0.0,0.023,0.757,0.029,0.091,0.086,0.023,0.041,0.0,0.287,0.064,0.254,0.33,0.029,0.057,0.014,0.0,0.149,0.6659999999999999,0.086,0.011,0.021,0.041,0.449,0.0,0.439,0.039,0.037000000000000005,0.057,0.024,0.757,0.124,0.0,0.0,0.047,0.081,0.031,0.619,0.06,0.161,0.0
304.0,0.014,0.0,0.03,0.7,0.031,0.147,0.077,0.031,0.053,0.0,0.306,0.024,0.484,0.101,0.021,0.033,0.037000000000000005,0.0,0.471,0.36,0.077,0.016,0.033,0.071,0.22,0.0,0.607,0.053,0.049,0.054000000000000006,0.024,0.7390000000000001,0.134,0.0,0.0,0.047,0.061,0.017,0.649,0.079,0.147,0.0
305.0,0.006,0.0,0.054000000000000006,0.8140000000000001,0.039,0.026,0.061,0.004,0.019,0.0,0.463,0.366,0.106,0.043,0.026,0.04,0.044,0.0,0.341,0.173,0.376,0.001,0.01,0.03,0.36,0.0,0.5429999999999999,0.056,0.023,0.044,0.011,0.8290000000000001,0.093,0.0,0.0,0.039,0.051,0.011,0.794,0.051,0.053,0.0
306.0,0.024,0.0,0.171,0.439,0.114,0.1,0.151,0.036000000000000004,0.016,0.0,0.34,0.537,0.036000000000000004,0.036000000000000004,0.029,0.043,0.014,0.0,0.114,0.071,0.7290000000000001,0.01,0.033,0.05,0.243,0.0,0.607,0.057,0.036000000000000004,0.054000000000000006,0.131,0.664,0.093,0.0,0.021,0.049,0.03,0.046,0.691,0.061,0.123,0.0
307.0,0.211,0.0,0.11,0.361,0.104,0.103,0.11,0.07,0.036000000000000004,0.0,0.083,0.67,0.071,0.07,0.036000000000000004,0.066,0.07,0.0,0.293,0.334,0.201,0.013,0.039,0.033,0.206,0.0,0.647,0.063,0.079,0.071,0.253,0.463,0.09,0.0,0.044,0.057,0.07400000000000001,0.027000000000000003,0.6829999999999999,0.104,0.054000000000000006,0.0
308.0,0.03,0.0,0.09,0.124,0.627,0.069,0.06,0.077,0.063,0.0,0.109,0.5,0.136,0.116,0.024,0.036000000000000004,0.067,0.0,0.399,0.217,0.257,0.016,0.049,0.057,0.204,0.0,0.623,0.051,0.274,0.069,0.08,0.391,0.111,0.0,0.07400000000000001,0.057,0.053,0.033,0.659,0.141,0.057,0.0
309.0,0.029,0.0,0.071,0.103,0.6829999999999999,0.057,0.057,0.063,0.07400000000000001,0.0,0.054000000000000006,0.061,0.421,0.326,0.036000000000000004,0.047,0.043,0.0,0.181,0.213,0.48,0.017,0.051,0.08,0.13699999999999998,0.0,0.664,0.05,0.237,0.061,0.227,0.259,0.1,0.0,0.116,0.057,0.04,0.05,0.701,0.09,0.061,0.0
310.0,0.036000000000000004,0.0,0.127,0.2,0.37,0.126,0.141,0.094,0.127,0.0,0.11,0.097,0.107,0.464,0.026,0.063,0.09,0.0,0.261,0.477,0.083,0.013,0.033,0.05,0.19,0.0,0.667,0.047,0.036000000000000004,0.049,0.62,0.154,0.041,0.0,0.1,0.056,0.027000000000000003,0.053,0.6970000000000001,0.07,0.097,0.0
311.0,0.027000000000000003,0.0,0.037000000000000005,0.7829999999999999,0.021,0.014,0.117,0.099,0.063,0.0,0.659,0.077,0.023,0.08,0.024,0.4,0.223,0.0,0.117,0.181,0.054000000000000006,0.001,0.044,0.054000000000000006,0.22,0.0,0.62,0.06,0.014,0.033,0.539,0.28600000000000003,0.031,0.0,0.097,0.054000000000000006,0.034,0.051,0.72,0.069,0.071,0.0
312.0,0.003,0.0,0.001,0.98,0.001,0.001,0.013,0.013,0.036000000000000004,0.0,0.496,0.024,0.004,0.4270000000000001,0.037000000000000005,0.114,0.11,0.0,0.156,0.396,0.187,0.003,0.009000000000000001,0.034,0.366,0.0,0.534,0.054000000000000006,0.006999999999999999,0.011,0.079,0.863,0.017,0.0,0.023,0.011,0.003,0.01,0.946,0.01,0.02,0.0
313.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,0.019,0.051,0.0,0.516,0.271,0.05,0.093,0.031,0.069,0.013,0.0,0.163,0.634,0.09,0.0,0.0,0.019,0.3670000000000001,0.0,0.57,0.044,0.003,0.004,0.0,0.984,0.009000000000000001,0.0,0.0,0.006999999999999999,0.004,0.004,0.963,0.01,0.011,0.0
314.0,0.009000000000000001,0.0,0.044,0.52,0.377,0.037000000000000005,0.013,0.006,0.003,0.0,0.989,0.003,0.0,0.0,0.027000000000000003,0.066,0.017,0.0,0.16399999999999998,0.65,0.076,0.0,0.001,0.033,0.35100000000000003,0.0,0.56,0.054000000000000006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
315.0,0.006999999999999999,0.0,0.021,0.916,0.03,0.011,0.014,0.001,0.0,0.0,0.999,0.0,0.0,0.0,0.061,0.14300000000000002,0.25,0.0,0.117,0.387,0.041,0.003,0.0,0.021,0.364,0.0,0.5539999999999999,0.057,0.0,0.0,0.006999999999999999,0.993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
316.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.006,0.0,0.977,0.006,0.001,0.0,0.029,0.126,0.037000000000000005,0.0,0.087,0.677,0.044,0.009000000000000001,0.024,0.044,0.3,0.0,0.57,0.053,0.0,0.0,0.003,0.997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
317.0,0.011,0.0,0.094,0.583,0.046,0.187,0.079,0.021,0.014,0.0,0.537,0.333,0.054000000000000006,0.04,0.03,0.157,0.116,0.0,0.111,0.536,0.05,0.019,0.039,0.054000000000000006,0.267,0.0,0.5710000000000001,0.05,0.023,0.044,0.009000000000000001,0.8440000000000001,0.071,0.0,0.009000000000000001,0.037000000000000005,0.03,0.026,0.8140000000000001,0.054000000000000006,0.039,0.0
318.0,0.021,0.0,0.071,0.434,0.04,0.301,0.131,0.029,0.033,0.0,0.183,0.447,0.237,0.071,0.036000000000000004,0.054000000000000006,0.037000000000000005,0.0,0.173,0.416,0.284,0.021,0.046,0.073,0.17,0.0,0.63,0.06,0.043,0.06,0.07,0.706,0.103,0.0,0.019,0.047,0.021,0.039,0.6629999999999999,0.06,0.17,0.0
319.0,0.02,0.0,0.139,0.657,0.034,0.027000000000000003,0.123,0.09,0.099,0.0,0.293,0.211,0.163,0.14400000000000002,0.051,0.093,0.09,0.0,0.171,0.253,0.341,0.019,0.034,0.04,0.237,0.0,0.614,0.056,0.019,0.036000000000000004,0.381,0.46,0.05,0.0,0.054000000000000006,0.049,0.03,0.044,0.746,0.076,0.056,0.0
320.0,0.019,0.0,0.046,0.773,0.034,0.019,0.11,0.04,0.04,0.0,0.18600000000000005,0.02,0.589,0.126,0.043,0.059,0.037000000000000005,0.0,0.187,0.489,0.18600000000000005,0.16,0.053,0.044,0.664,0.0,0.066,0.013,0.041,0.066,0.026,0.754,0.1,0.0,0.013,0.263,0.081,0.093,0.3670000000000001,0.07,0.126,0.0
321.0,0.124,0.0,0.191,0.256,0.12,0.061,0.247,0.1,0.114,0.0,0.151,0.107,0.31,0.217,0.027000000000000003,0.051,0.044,0.0,0.14400000000000002,0.647,0.086,0.049,0.057,0.07,0.759,0.0,0.054000000000000006,0.011,0.17,0.073,0.371,0.226,0.069,0.0,0.091,0.12,0.086,0.5489999999999999,0.094,0.061,0.09,0.0
322.0,0.054000000000000006,0.0,0.07400000000000001,0.117,0.389,0.107,0.259,0.103,0.107,0.0,0.07,0.113,0.044,0.563,0.029,0.069,0.014,0.0,0.157,0.659,0.073,0.056,0.059,0.041,0.773,0.0,0.057,0.014,0.614,0.07400000000000001,0.083,0.086,0.043,0.0,0.1,0.107,0.087,0.594,0.091,0.049,0.071,0.0
323.0,0.109,0.0,0.109,0.147,0.13,0.103,0.403,0.096,0.106,0.0,0.097,0.11,0.049,0.5429999999999999,0.043,0.081,0.08900000000000001,0.0,0.114,0.16399999999999998,0.509,0.096,0.056,0.04,0.746,0.0,0.047,0.016,0.607,0.083,0.07400000000000001,0.086,0.043,0.0,0.107,0.131,0.087,0.623,0.06,0.05,0.049,0.0
324.0,0.081,0.0,0.096,0.139,0.396,0.093,0.196,0.09,0.106,0.0,0.073,0.1,0.041,0.59,0.02,0.064,0.573,0.0,0.091,0.156,0.096,0.046,0.081,0.124,0.254,0.0,0.426,0.069,0.611,0.073,0.084,0.08900000000000001,0.043,0.0,0.1,0.506,0.097,0.183,0.063,0.054000000000000006,0.097,0.0
325.0,0.273,0.0,0.157,0.174,0.146,0.091,0.159,0.14400000000000002,0.139,0.0,0.114,0.157,0.096,0.35,0.024,0.057,0.413,0.0,0.1,0.321,0.084,0.026,0.056,0.063,0.246,0.0,0.556,0.054000000000000006,0.584,0.064,0.09,0.11,0.043,0.0,0.109,0.551,0.091,0.154,0.061,0.05,0.091,0.0
326.0,0.123,0.0,0.18,0.226,0.136,0.147,0.189,0.153,0.149,0.0,0.117,0.154,0.094,0.333,0.029,0.096,0.604,0.0,0.059,0.134,0.079,0.023,0.057,0.079,0.124,0.0,0.657,0.06,0.534,0.044,0.101,0.149,0.043,0.0,0.129,0.277,0.13,0.397,0.063,0.061,0.071,0.0
327.0,0.14,0.0,0.16,0.196,0.189,0.15,0.166,0.147,0.14300000000000002,0.0,0.114,0.157,0.096,0.343,0.029,0.084,0.627,0.0,0.064,0.113,0.083,0.029,0.057,0.086,0.11,0.0,0.6509999999999999,0.067,0.441,0.063,0.12,0.147,0.063,0.0,0.166,0.193,0.181,0.431,0.056,0.057,0.081,0.0
328.0,0.123,0.0,0.116,0.227,0.36,0.071,0.103,0.147,0.131,0.0,0.093,0.16,0.081,0.387,0.029,0.097,0.584,0.0,0.051,0.091,0.147,0.029,0.057,0.086,0.107,0.0,0.643,0.079,0.607,0.071,0.08900000000000001,0.087,0.043,0.0,0.103,0.159,0.343,0.306,0.047,0.06,0.086,0.0
329.0,0.03,0.0,0.097,0.13,0.55,0.113,0.08,0.14300000000000002,0.153,0.0,0.109,0.161,0.083,0.35100000000000003,0.029,0.087,0.633,0.0,0.061,0.121,0.069,0.029,0.057,0.086,0.104,0.0,0.6459999999999999,0.079,0.614,0.071,0.086,0.086,0.043,0.0,0.1,0.06,0.11,0.626,0.114,0.043,0.047,0.0
330.0,0.014,0.0,0.15,0.079,0.043,0.614,0.1,0.136,0.141,0.0,0.153,0.149,0.193,0.229,0.027000000000000003,0.039,0.627,0.0,0.069,0.157,0.081,0.029,0.054000000000000006,0.069,0.13699999999999998,0.0,0.66,0.051,0.613,0.077,0.079,0.08900000000000001,0.043,0.0,0.1,0.049,0.1,0.573,0.104,0.046,0.129,0.0
331.0,0.029,0.0,0.079,0.116,0.634,0.081,0.061,0.054000000000000006,0.07,0.0,0.064,0.247,0.013,0.551,0.047,0.077,0.214,0.0,0.213,0.319,0.13,0.024,0.049,0.07400000000000001,0.139,0.0,0.644,0.07,0.614,0.071,0.086,0.086,0.043,0.0,0.1,0.119,0.157,0.457,0.107,0.076,0.084,0.0
332.0,0.024,0.0,0.07400000000000001,0.107,0.62,0.109,0.066,0.053,0.081,0.0,0.05,0.191,0.023,0.601,0.037000000000000005,0.07400000000000001,0.276,0.0,0.209,0.261,0.14300000000000002,0.026,0.051,0.073,0.131,0.0,0.65,0.069,0.614,0.073,0.081,0.086,0.046,0.0,0.1,0.127,0.21,0.35700000000000004,0.1,0.09,0.116,0.0
333.0,0.027000000000000003,0.0,0.107,0.181,0.423,0.154,0.107,0.066,0.08900000000000001,0.0,0.063,0.06,0.16399999999999998,0.5589999999999999,0.024,0.036000000000000004,0.039,0.0,0.394,0.413,0.094,0.021,0.054000000000000006,0.07400000000000001,0.13,0.0,0.664,0.056,0.614,0.073,0.084,0.09,0.043,0.0,0.096,0.08900000000000001,0.15,0.377,0.079,0.071,0.234,0.0
334.0,0.021,0.0,0.096,0.184,0.546,0.083,0.07,0.049,0.091,0.0,0.06,0.057,0.109,0.634,0.033,0.063,0.073,0.0,0.297,0.394,0.14,0.017,0.054000000000000006,0.076,0.139,0.0,0.667,0.047,0.229,0.299,0.213,0.116,0.053,0.0,0.091,0.129,0.23,0.22,0.107,0.094,0.22,0.0
335.0,0.014,0.0,0.153,0.071,0.061,0.59,0.11,0.036000000000000004,0.071,0.0,0.037000000000000005,0.066,0.246,0.544,0.023,0.063,0.14400000000000002,0.0,0.223,0.397,0.15,0.017,0.043,0.069,0.136,0.0,0.7040000000000001,0.031,0.071,0.109,0.483,0.166,0.076,0.0,0.096,0.07,0.106,0.393,0.077,0.057,0.297,0.0
