TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P1_TO_P7,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P2_TO_P7,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P3_TO_P7,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P4_TO_P7,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P5_TO_P7,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6,P6_TO_P7,P7_TO_LAPTOP,P7_TO_P1,P7_TO_P2,P7_TO_P3,P7_TO_P4,P7_TO_P5,P7_TO_P6,P7_TO_P7
426.0,0.32299999999999995,0.0,0.101,0.006,0.183,0.08,0.034,0.273,0.05,0.0,0.0,0.05,0.071,0.086,0.7,0.043,0.557,0.12,0.056,0.0,0.107,0.057,0.046,0.057,0.479,0.083,0.184,0.194,0.0,0.02,0.02,0.02,0.016,0.029,0.043,0.029,0.043,0.0,0.727,0.114,0.121,0.099,0.16399999999999998,0.2,0.151,0.134,0.0,0.13,0.211,0.12,0.13,0.266,0.087,0.073,0.113,0.0
427.0,0.04,0.0,0.099,0.003,0.446,0.12,0.067,0.226,0.043,0.0,0.0,0.057,0.071,0.086,0.7,0.043,0.551,0.127,0.059,0.0,0.093,0.059,0.049,0.063,0.609,0.09,0.14400000000000002,0.086,0.0,0.029,0.029,0.014,0.017,0.029,0.043,0.029,0.043,0.0,0.726,0.114,0.109,0.1,0.18,0.207,0.14,0.136,0.0,0.129,0.603,0.15,0.116,0.034,0.021,0.034,0.041,0.0
428.0,0.084,0.0,0.127,0.026,0.22,0.22,0.126,0.197,0.063,0.027000000000000003,0.0,0.09,0.093,0.149,0.523,0.056,0.557,0.126,0.057,0.0,0.099,0.06,0.043,0.059,0.583,0.097,0.163,0.086,0.0,0.029,0.04,0.003,0.067,0.066,0.053,0.033,0.041,0.0,0.473,0.267,0.134,0.101,0.121,0.204,0.16399999999999998,0.14300000000000002,0.0,0.131,0.233,0.094,0.119,0.326,0.076,0.061,0.091,0.0
429.0,0.041,0.0,0.084,0.017,0.23,0.124,0.067,0.436,0.044,0.0,0.0,0.056,0.071,0.086,0.7,0.043,0.55,0.121,0.049,0.0,0.103,0.059,0.061,0.057,0.593,0.1,0.16,0.086,0.0,0.026,0.021,0.014,0.014,0.029,0.043,0.029,0.043,0.0,0.7290000000000001,0.114,0.111,0.123,0.1,0.201,0.17,0.14300000000000002,0.0,0.151,0.056,0.117,0.147,0.379,0.111,0.084,0.106,0.0
430.0,0.059,0.0,0.116,0.024,0.606,0.087,0.077,0.031,0.049,0.014,0.0,0.073,0.087,0.091,0.636,0.05,0.551,0.129,0.053,0.0,0.096,0.061,0.053,0.057,0.599,0.094,0.149,0.087,0.0,0.029,0.029,0.014,0.04,0.044,0.051,0.03,0.041,0.0,0.5770000000000001,0.21600000000000005,0.07400000000000001,0.113,0.061,0.134,0.14,0.097,0.0,0.38,0.114,0.13699999999999998,0.25,0.18600000000000005,0.106,0.067,0.14,0.0
431.0,0.17600000000000002,0.0,0.107,0.024,0.393,0.071,0.053,0.17600000000000002,0.043,0.0,0.0,0.057,0.071,0.086,0.7,0.043,0.5429999999999999,0.129,0.056,0.0,0.087,0.064,0.059,0.063,0.607,0.093,0.14300000000000002,0.086,0.0,0.029,0.029,0.014,0.036000000000000004,0.036000000000000004,0.046,0.029,0.046,0.0,0.633,0.17600000000000002,0.064,0.086,0.03,0.08,0.114,0.07,0.0,0.556,0.203,0.094,0.331,0.127,0.073,0.04,0.131,0.0
432.0,0.08,0.0,0.113,0.023,0.591,0.076,0.056,0.061,0.043,0.0,0.0,0.057,0.071,0.086,0.7,0.043,0.546,0.126,0.049,0.0,0.087,0.06,0.064,0.069,0.6,0.1,0.14300000000000002,0.086,0.0,0.029,0.029,0.014,0.029,0.026,0.056,0.024,0.047,0.0,0.7140000000000001,0.104,0.076,0.14300000000000002,0.08,0.171,0.179,0.153,0.0,0.199,0.134,0.107,0.363,0.136,0.081,0.057,0.121,0.0
433.0,0.054000000000000006,0.0,0.11,0.021,0.64,0.07400000000000001,0.057,0.043,0.043,0.0,0.0,0.057,0.071,0.086,0.7,0.043,0.55,0.126,0.05,0.0,0.084,0.059,0.057,0.07400000000000001,0.6,0.1,0.14300000000000002,0.086,0.0,0.029,0.029,0.014,0.224,0.087,0.071,0.021,0.064,0.0,0.374,0.157,0.084,0.14400000000000002,0.18,0.197,0.127,0.151,0.0,0.116,0.397,0.1,0.259,0.081,0.04,0.046,0.077,0.0
434.0,0.086,0.0,0.099,0.024,0.63,0.066,0.056,0.04,0.101,0.014,0.0,0.07,0.087,0.23,0.446,0.051,0.56,0.12,0.043,0.0,0.086,0.057,0.063,0.071,0.581,0.104,0.16,0.084,0.0,0.029,0.027000000000000003,0.014,0.269,0.106,0.077,0.036000000000000004,0.113,0.0,0.253,0.147,0.184,0.117,0.104,0.191,0.14400000000000002,0.121,0.0,0.13699999999999998,0.639,0.121,0.104,0.046,0.017,0.033,0.04,0.0
435.0,0.043,0.0,0.114,0.029,0.643,0.059,0.07,0.043,0.083,0.041,0.0,0.127,0.123,0.117,0.453,0.056,0.224,0.07400000000000001,0.054000000000000006,0.0,0.097,0.03,0.407,0.113,0.583,0.12,0.147,0.086,0.0,0.029,0.021,0.014,0.173,0.309,0.109,0.047,0.136,0.0,0.127,0.1,0.101,0.146,0.171,0.177,0.151,0.107,0.0,0.146,0.634,0.123,0.103,0.041,0.019,0.034,0.046,0.0
436.0,0.131,0.0,0.117,0.023,0.393,0.073,0.054000000000000006,0.209,0.079,0.047,0.0,0.117,0.123,0.104,0.476,0.054000000000000006,0.08,0.049,0.056,0.0,0.279,0.037000000000000005,0.267,0.233,0.5760000000000001,0.117,0.15,0.086,0.0,0.029,0.029,0.014,0.191,0.151,0.136,0.07400000000000001,0.146,0.0,0.181,0.12,0.154,0.13699999999999998,0.107,0.156,0.154,0.104,0.0,0.187,0.267,0.136,0.211,0.116,0.07,0.061,0.139,0.0
437.0,0.18600000000000005,0.0,0.08,0.026,0.5710000000000001,0.047,0.051,0.039,0.297,0.064,0.0,0.149,0.157,0.12,0.17,0.043,0.421,0.066,0.047,0.0,0.064,0.039,0.059,0.304,0.664,0.09,0.123,0.069,0.0,0.021,0.021,0.011,0.369,0.133,0.109,0.049,0.117,0.0,0.147,0.077,0.7,0.077,0.037000000000000005,0.039,0.07,0.026,0.0,0.051,0.483,0.107,0.139,0.091,0.041,0.049,0.09,0.0
438.0,0.273,0.0,0.054000000000000006,0.029,0.5429999999999999,0.026,0.056,0.02,0.233,0.0,0.0,0.034,0.054000000000000006,0.069,0.593,0.017,0.6890000000000001,0.077,0.046,0.0,0.073,0.039,0.031,0.046,0.716,0.07,0.106,0.061,0.0,0.016,0.02,0.011,0.429,0.046,0.037000000000000005,0.017,0.034,0.0,0.3670000000000001,0.07,0.76,0.059,0.023,0.034,0.057,0.023,0.0,0.044,0.684,0.12,0.127,0.033,0.003,0.019,0.014,0.0
439.0,0.249,0.0,0.061,0.027000000000000003,0.521,0.04,0.046,0.056,0.251,0.014,0.0,0.053,0.064,0.141,0.453,0.023,0.464,0.084,0.059,0.0,0.199,0.043,0.081,0.07,0.653,0.09,0.141,0.07400000000000001,0.0,0.013,0.016,0.013,0.504,0.059,0.039,0.013,0.049,0.0,0.213,0.124,0.721,0.066,0.026,0.039,0.071,0.026,0.0,0.051,0.536,0.139,0.124,0.024,0.023,0.043,0.111,0.0
440.0,0.309,0.0,0.059,0.01,0.18600000000000005,0.061,0.036000000000000004,0.34,0.256,0.053,0.0,0.129,0.127,0.116,0.28600000000000003,0.034,0.19,0.079,0.059,0.0,0.489,0.023,0.119,0.043,0.636,0.08900000000000001,0.156,0.077,0.0,0.014,0.014,0.014,0.319,0.13699999999999998,0.12,0.049,0.09,0.0,0.181,0.104,0.6970000000000001,0.07,0.033,0.043,0.07400000000000001,0.029,0.0,0.054000000000000006,0.73,0.14,0.066,0.001,0.013,0.033,0.017,0.0
441.0,0.043,0.0,0.106,0.024,0.6509999999999999,0.061,0.071,0.043,0.084,0.044,0.0,0.14400000000000002,0.121,0.11,0.441,0.054000000000000006,0.159,0.14300000000000002,0.109,0.0,0.203,0.08,0.187,0.12,0.547,0.101,0.211,0.097,0.0,0.017,0.01,0.016,0.086,0.076,0.129,0.05,0.419,0.0,0.14300000000000002,0.099,0.6559999999999999,0.097,0.033,0.043,0.086,0.029,0.0,0.057,0.6859999999999999,0.146,0.08,0.001,0.017,0.041,0.029,0.0
442.0,0.043,0.0,0.107,0.029,0.647,0.06,0.071,0.043,0.054000000000000006,0.013,0.0,0.08,0.086,0.261,0.457,0.049,0.177,0.129,0.111,0.0,0.206,0.076,0.187,0.114,0.603,0.1,0.154,0.086,0.0,0.029,0.014,0.014,0.057,0.03,0.06,0.031,0.636,0.0,0.109,0.077,0.6809999999999999,0.07400000000000001,0.029,0.043,0.087,0.029,0.0,0.057,0.6859999999999999,0.14300000000000002,0.086,0.003,0.014,0.04,0.029,0.0
443.0,0.043,0.0,0.114,0.03,0.643,0.069,0.06,0.041,0.043,0.003,0.0,0.059,0.073,0.111,0.6559999999999999,0.056,0.163,0.11,0.113,0.0,0.249,0.064,0.191,0.11,0.609,0.097,0.159,0.086,0.0,0.021,0.014,0.014,0.029,0.04,0.103,0.06,0.134,0.0,0.5539999999999999,0.08,0.483,0.086,0.076,0.087,0.121,0.064,0.0,0.083,0.68,0.149,0.086,0.011,0.014,0.031,0.029,0.0
444.0,0.43,0.0,0.061,0.017,0.391,0.039,0.026,0.036000000000000004,0.6940000000000001,0.026,0.0,0.061,0.06,0.087,0.034,0.037000000000000005,0.349,0.079,0.087,0.0,0.179,0.049,0.16699999999999998,0.091,0.753,0.053,0.11,0.059,0.0,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.159,0.024,0.087,0.041,0.113,0.0,0.5329999999999999,0.043,0.737,0.056,0.034,0.037000000000000005,0.066,0.024,0.0,0.046,0.787,0.11,0.051,0.006999999999999999,0.009000000000000001,0.019,0.017,0.0
445.0,0.293,0.0,0.061,0.02,0.343,0.05,0.034,0.199,0.636,0.037000000000000005,0.0,0.08,0.063,0.094,0.039,0.051,0.373,0.096,0.07400000000000001,0.0,0.14300000000000002,0.053,0.161,0.1,0.644,0.07400000000000001,0.139,0.083,0.0,0.021,0.026,0.013,0.22,0.05,0.086,0.059,0.113,0.0,0.407,0.066,0.483,0.081,0.086,0.094,0.093,0.07400000000000001,0.0,0.08900000000000001,0.743,0.123,0.077,0.01,0.006999999999999999,0.021,0.019,0.0
446.0,0.34,0.0,0.043,0.026,0.514,0.029,0.034,0.014,0.609,0.043,0.0,0.086,0.064,0.097,0.043,0.059,0.527,0.041,0.051,0.0,0.083,0.016,0.151,0.13,0.617,0.079,0.149,0.087,0.0,0.026,0.029,0.014,0.344,0.053,0.07,0.049,0.127,0.0,0.304,0.053,0.677,0.071,0.041,0.043,0.081,0.029,0.0,0.057,0.726,0.13,0.086,0.013,0.003,0.029,0.014,0.0
447.0,0.311,0.0,0.05,0.02,0.526,0.03,0.04,0.023,0.604,0.043,0.0,0.083,0.07,0.097,0.043,0.06,0.333,0.046,0.066,0.0,0.359,0.024,0.117,0.056,0.61,0.087,0.141,0.09,0.0,0.029,0.029,0.014,0.244,0.036000000000000004,0.054000000000000006,0.081,0.434,0.0,0.093,0.057,0.664,0.071,0.031,0.043,0.111,0.026,0.0,0.053,0.6970000000000001,0.133,0.086,0.011,0.017,0.031,0.024,0.0
448.0,0.229,0.0,0.07,0.02,0.563,0.044,0.046,0.029,0.597,0.043,0.0,0.086,0.071,0.099,0.043,0.061,0.17600000000000002,0.101,0.083,0.0,0.173,0.051,0.14,0.276,0.609,0.09,0.15,0.091,0.0,0.024,0.021,0.014,0.17,0.033,0.046,0.09,0.514,0.0,0.08,0.067,0.5670000000000001,0.057,0.099,0.063,0.117,0.04,0.0,0.057,0.7040000000000001,0.127,0.086,0.014,0.014,0.029,0.026,0.0
449.0,0.059,0.0,0.12,0.014,0.643,0.071,0.056,0.037000000000000005,0.09,0.061,0.0,0.149,0.197,0.34700000000000003,0.099,0.057,0.173,0.124,0.107,0.0,0.196,0.079,0.183,0.139,0.57,0.093,0.184,0.093,0.0,0.026,0.02,0.014,0.4,0.093,0.086,0.046,0.093,0.0,0.17,0.113,0.029,0.014,0.054000000000000006,0.129,0.556,0.157,0.0,0.061,0.6890000000000001,0.14,0.086,0.014,0.014,0.029,0.029,0.0
450.0,0.28300000000000003,0.0,0.113,0.009000000000000001,0.426,0.067,0.039,0.064,0.16,0.057,0.0,0.116,0.146,0.37,0.099,0.053,0.18,0.051,0.057,0.0,0.16899999999999998,0.034,0.101,0.407,0.599,0.096,0.173,0.084,0.0,0.02,0.014,0.014,0.504,0.09,0.059,0.039,0.066,0.0,0.133,0.11,0.119,0.011,0.047,0.126,0.494,0.149,0.0,0.054000000000000006,0.693,0.139,0.086,0.014,0.013,0.029,0.027000000000000003,0.0
451.0,0.201,0.0,0.116,0.016,0.401,0.079,0.047,0.14,0.081,0.061,0.0,0.133,0.19,0.386,0.087,0.061,0.134,0.093,0.09,0.0,0.317,0.057,0.16399999999999998,0.14400000000000002,0.5710000000000001,0.104,0.196,0.086,0.0,0.014,0.02,0.009000000000000001,0.241,0.14300000000000002,0.103,0.049,0.109,0.0,0.23,0.126,0.047,0.026,0.19,0.199,0.364,0.119,0.0,0.056,0.6890000000000001,0.14,0.086,0.014,0.014,0.029,0.029,0.0
452.0,0.05,0.0,0.113,0.021,0.643,0.071,0.059,0.043,0.099,0.083,0.0,0.151,0.206,0.29600000000000004,0.103,0.063,0.297,0.141,0.099,0.0,0.147,0.07400000000000001,0.13699999999999998,0.104,0.589,0.1,0.183,0.086,0.0,0.014,0.02,0.009000000000000001,0.343,0.129,0.08900000000000001,0.031,0.084,0.0,0.204,0.12,0.024,0.02,0.1,0.146,0.477,0.16399999999999998,0.0,0.069,0.6940000000000001,0.134,0.086,0.014,0.014,0.029,0.029,0.0
453.0,0.073,0.0,0.106,0.029,0.63,0.063,0.06,0.04,0.113,0.043,0.0,0.097,0.12,0.171,0.409,0.047,0.446,0.123,0.081,0.0,0.116,0.066,0.08,0.08900000000000001,0.563,0.11,0.16899999999999998,0.099,0.0,0.017,0.029,0.014,0.531,0.084,0.044,0.027000000000000003,0.069,0.0,0.149,0.096,0.056,0.013,0.05,0.129,0.5429999999999999,0.154,0.0,0.056,0.7,0.129,0.086,0.014,0.014,0.029,0.029,0.0
454.0,0.15,0.0,0.116,0.021,0.376,0.077,0.056,0.204,0.061,0.023,0.0,0.086,0.096,0.224,0.45,0.06,0.331,0.09,0.06,0.0,0.08,0.049,0.087,0.303,0.474,0.113,0.184,0.133,0.0,0.034,0.037000000000000005,0.024,0.414,0.104,0.066,0.07,0.107,0.0,0.13699999999999998,0.101,0.057,0.019,0.046,0.166,0.51,0.15,0.0,0.053,0.69,0.139,0.086,0.014,0.014,0.029,0.029,0.0
455.0,0.056,0.0,0.106,0.021,0.519,0.079,0.054000000000000006,0.166,0.077,0.036000000000000004,0.0,0.113,0.114,0.316,0.297,0.047,0.14300000000000002,0.059,0.046,0.0,0.066,0.033,0.08,0.574,0.4970000000000001,0.11,0.179,0.129,0.0,0.036000000000000004,0.03,0.02,0.14300000000000002,0.127,0.117,0.08,0.13699999999999998,0.0,0.257,0.139,0.503,0.087,0.051,0.099,0.11,0.06,0.0,0.09,0.6829999999999999,0.146,0.086,0.014,0.014,0.029,0.029,0.0
456.0,0.179,0.0,0.079,0.017,0.589,0.053,0.05,0.034,0.22,0.024,0.0,0.09,0.11,0.4370000000000001,0.083,0.036000000000000004,0.611,0.097,0.053,0.0,0.073,0.05,0.053,0.063,0.546,0.099,0.184,0.103,0.0,0.024,0.026,0.019,0.28600000000000003,0.093,0.093,0.054000000000000006,0.1,0.0,0.25,0.124,0.6829999999999999,0.071,0.037000000000000005,0.043,0.08,0.029,0.0,0.057,0.7070000000000001,0.139,0.083,0.011,0.011,0.026,0.023,0.0
457.0,0.267,0.0,0.059,0.016,0.421,0.054000000000000006,0.049,0.134,0.421,0.061,0.0,0.084,0.151,0.156,0.08900000000000001,0.037000000000000005,0.557,0.079,0.051,0.0,0.097,0.034,0.071,0.11,0.593,0.091,0.193,0.08,0.0,0.014,0.014,0.014,0.353,0.159,0.096,0.046,0.094,0.0,0.14,0.113,0.68,0.071,0.04,0.043,0.08,0.029,0.0,0.057,0.713,0.133,0.083,0.011,0.011,0.026,0.023,0.0
458.0,0.03,0.0,0.09,0.0,0.293,0.119,0.084,0.384,0.14300000000000002,0.096,0.0,0.16699999999999998,0.199,0.204,0.124,0.067,0.209,0.084,0.079,0.0,0.307,0.044,0.154,0.123,0.581,0.1,0.19,0.086,0.0,0.014,0.014,0.014,0.083,0.457,0.131,0.041,0.113,0.0,0.104,0.07,0.6709999999999999,0.071,0.043,0.043,0.086,0.029,0.0,0.057,0.6729999999999999,0.154,0.086,0.001,0.014,0.041,0.03,0.0
459.0,0.203,0.0,0.066,0.006,0.446,0.071,0.064,0.14400000000000002,0.309,0.061,0.0,0.113,0.151,0.22,0.107,0.039,0.319,0.123,0.08,0.0,0.113,0.057,0.15,0.159,0.614,0.086,0.177,0.08,0.0,0.014,0.014,0.014,0.407,0.161,0.079,0.037000000000000005,0.071,0.0,0.139,0.106,0.6859999999999999,0.071,0.044,0.043,0.07,0.029,0.0,0.057,0.68,0.15,0.086,0.0,0.014,0.043,0.027000000000000003,0.0
460.0,0.27,0.0,0.061,0.019,0.546,0.04,0.04,0.024,0.359,0.05,0.0,0.093,0.12,0.17,0.189,0.02,0.201,0.099,0.08,0.0,0.191,0.041,0.161,0.226,0.604,0.103,0.16399999999999998,0.086,0.0,0.014,0.014,0.014,0.534,0.084,0.046,0.03,0.057,0.0,0.13,0.119,0.6809999999999999,0.07,0.041,0.044,0.077,0.029,0.0,0.057,0.6759999999999999,0.153,0.086,0.0,0.014,0.043,0.029,0.0
461.0,0.099,0.0,0.096,0.02,0.631,0.063,0.05,0.041,0.204,0.046,0.0,0.097,0.126,0.11,0.374,0.043,0.149,0.067,0.07400000000000001,0.0,0.369,0.044,0.13699999999999998,0.16,0.61,0.107,0.153,0.086,0.0,0.016,0.014,0.014,0.6,0.071,0.016,0.014,0.06,0.0,0.104,0.134,0.684,0.07,0.034,0.044,0.083,0.029,0.0,0.056,0.669,0.16,0.076,0.01,0.014,0.043,0.029,0.0
462.0,0.086,0.0,0.14,0.027000000000000003,0.446,0.109,0.063,0.13,0.051,0.019,0.0,0.077,0.08900000000000001,0.084,0.626,0.054000000000000006,0.15,0.096,0.08900000000000001,0.0,0.14300000000000002,0.056,0.166,0.301,0.439,0.103,0.226,0.184,0.0,0.019,0.01,0.02,0.61,0.071,0.014,0.02,0.066,0.0,0.086,0.133,0.317,0.086,0.096,0.119,0.12,0.07,0.0,0.193,0.657,0.17,0.071,0.014,0.014,0.043,0.03,0.0
463.0,0.114,0.0,0.163,0.039,0.369,0.12,0.073,0.123,0.094,0.053,0.0,0.141,0.141,0.119,0.387,0.064,0.293,0.14,0.08900000000000001,0.0,0.141,0.069,0.151,0.117,0.06,0.069,0.7829999999999999,0.06,0.0,0.0,0.0,0.029,0.609,0.073,0.016,0.024,0.061,0.0,0.086,0.131,0.6509999999999999,0.1,0.049,0.043,0.071,0.029,0.0,0.057,0.657,0.17,0.071,0.014,0.014,0.043,0.03,0.0
464.0,0.14,0.0,0.139,0.04,0.467,0.087,0.051,0.076,0.126,0.077,0.0,0.191,0.18600000000000005,0.139,0.213,0.069,0.253,0.153,0.097,0.0,0.153,0.07400000000000001,0.157,0.113,0.057,0.066,0.7909999999999999,0.057,0.0,0.0,0.0,0.029,0.61,0.073,0.019,0.02,0.066,0.0,0.087,0.126,0.556,0.094,0.051,0.107,0.09,0.043,0.0,0.059,0.659,0.16899999999999998,0.071,0.014,0.014,0.043,0.03,0.0
465.0,0.207,0.0,0.11,0.023,0.39,0.071,0.037000000000000005,0.161,0.104,0.063,0.0,0.16399999999999998,0.15,0.123,0.339,0.057,0.384,0.13699999999999998,0.07400000000000001,0.0,0.113,0.064,0.117,0.11,0.116,0.076,0.64,0.13,0.0,0.006,0.003,0.03,0.521,0.087,0.034,0.024,0.079,0.0,0.127,0.127,0.031,0.027000000000000003,0.214,0.13699999999999998,0.411,0.121,0.0,0.057,0.6629999999999999,0.16399999999999998,0.077,0.009000000000000001,0.014,0.043,0.03,0.0
466.0,0.07,0.0,0.117,0.013,0.633,0.081,0.046,0.04,0.113,0.07400000000000001,0.0,0.21,0.181,0.203,0.157,0.061,0.41,0.104,0.059,0.0,0.086,0.049,0.096,0.197,0.6,0.094,0.184,0.087,0.0,0.01,0.01,0.014,0.513,0.083,0.036000000000000004,0.031,0.086,0.0,0.13699999999999998,0.114,0.04,0.037000000000000005,0.35,0.116,0.21,0.184,0.0,0.063,0.6759999999999999,0.153,0.086,0.006,0.014,0.037000000000000005,0.029,0.0
467.0,0.046,0.0,0.111,0.023,0.639,0.076,0.057,0.049,0.124,0.071,0.0,0.196,0.197,0.149,0.217,0.046,0.53,0.096,0.054000000000000006,0.0,0.113,0.051,0.05,0.106,0.64,0.1,0.131,0.086,0.0,0.014,0.016,0.013,0.061,0.043,0.051,0.056,0.596,0.0,0.099,0.094,0.059,0.019,0.05,0.15,0.523,0.13699999999999998,0.0,0.063,0.65,0.16,0.081,0.024,0.027000000000000003,0.029,0.029,0.0
468.0,0.057,0.0,0.114,0.029,0.643,0.064,0.05,0.043,0.127,0.07400000000000001,0.0,0.219,0.223,0.134,0.174,0.049,0.294,0.054000000000000006,0.046,0.0,0.24,0.036000000000000004,0.041,0.289,0.643,0.1,0.129,0.086,0.0,0.014,0.014,0.014,0.026,0.029,0.043,0.086,0.7,0.0,0.046,0.071,0.057,0.034,0.046,0.139,0.49,0.126,0.0,0.109,0.643,0.14400000000000002,0.073,0.0,0.086,0.03,0.024,0.0
469.0,0.069,0.0,0.113,0.019,0.639,0.076,0.043,0.043,0.166,0.083,0.0,0.224,0.161,0.126,0.19,0.05,0.203,0.054000000000000006,0.049,0.0,0.07,0.034,0.079,0.511,0.64,0.1,0.131,0.086,0.0,0.014,0.016,0.013,0.244,0.084,0.073,0.064,0.244,0.0,0.171,0.119,0.064,0.033,0.049,0.211,0.414,0.13699999999999998,0.0,0.091,0.6729999999999999,0.149,0.086,0.003,0.014,0.041,0.034,0.0
470.0,0.07400000000000001,0.0,0.119,0.014,0.64,0.07400000000000001,0.043,0.036000000000000004,0.123,0.081,0.0,0.237,0.193,0.126,0.19,0.05,0.067,0.06,0.064,0.0,0.434,0.026,0.097,0.251,0.62,0.12,0.131,0.086,0.0,0.014,0.014,0.014,0.564,0.086,0.029,0.043,0.083,0.0,0.096,0.1,0.116,0.034,0.079,0.163,0.381,0.153,0.0,0.07400000000000001,0.691,0.133,0.086,0.014,0.019,0.029,0.029,0.0
471.0,0.067,0.0,0.119,0.019,0.643,0.071,0.043,0.039,0.12,0.083,0.0,0.237,0.191,0.156,0.156,0.057,0.106,0.05,0.053,0.0,0.083,0.039,0.093,0.5770000000000001,0.613,0.114,0.14400000000000002,0.086,0.0,0.014,0.014,0.014,0.5760000000000001,0.086,0.03,0.043,0.07,0.0,0.096,0.1,0.077,0.027000000000000003,0.067,0.15,0.441,0.16699999999999998,0.0,0.07,0.687,0.141,0.086,0.014,0.014,0.029,0.029,0.0
472.0,0.08900000000000001,0.0,0.097,0.029,0.637,0.051,0.054000000000000006,0.043,0.116,0.009000000000000001,0.0,0.083,0.094,0.19,0.473,0.036000000000000004,0.504,0.111,0.054000000000000006,0.0,0.09,0.051,0.044,0.14400000000000002,0.61,0.121,0.14,0.086,0.0,0.014,0.014,0.014,0.589,0.09,0.03,0.057,0.051,0.0,0.086,0.097,0.136,0.053,0.189,0.191,0.196,0.121,0.0,0.114,0.6970000000000001,0.131,0.086,0.014,0.014,0.029,0.029,0.0
473.0,0.404,0.0,0.119,0.016,0.3,0.059,0.036000000000000004,0.067,0.114,0.0,0.0,0.054000000000000006,0.069,0.07400000000000001,0.6559999999999999,0.033,0.341,0.133,0.079,0.0,0.1,0.066,0.091,0.19,0.614,0.11,0.147,0.086,0.0,0.014,0.014,0.014,0.244,0.104,0.094,0.071,0.123,0.0,0.237,0.126,0.161,0.036000000000000004,0.177,0.329,0.107,0.083,0.0,0.107,0.691,0.13699999999999998,0.086,0.014,0.014,0.029,0.029,0.0
474.0,0.066,0.0,0.117,0.02,0.643,0.067,0.047,0.04,0.043,0.003,0.0,0.083,0.083,0.07400000000000001,0.6709999999999999,0.043,0.086,0.173,0.209,0.0,0.153,0.096,0.129,0.156,0.606,0.114,0.147,0.086,0.0,0.014,0.019,0.014,0.209,0.099,0.08900000000000001,0.057,0.134,0.0,0.29,0.123,0.066,0.039,0.194,0.383,0.116,0.093,0.0,0.11,0.69,0.139,0.086,0.014,0.014,0.029,0.029,0.0
475.0,0.054000000000000006,0.0,0.114,0.029,0.643,0.057,0.06,0.043,0.043,0.001,0.0,0.069,0.076,0.08,0.6890000000000001,0.043,0.109,0.141,0.179,0.0,0.303,0.08900000000000001,0.073,0.107,0.581,0.113,0.159,0.097,0.0,0.013,0.023,0.014,0.486,0.101,0.056,0.036000000000000004,0.093,0.0,0.12,0.109,0.053,0.029,0.151,0.524,0.103,0.07,0.0,0.07,0.69,0.139,0.086,0.014,0.014,0.029,0.029,0.0
476.0,0.241,0.0,0.063,0.029,0.5589999999999999,0.029,0.054000000000000006,0.026,0.203,0.0,0.0,0.05,0.063,0.064,0.599,0.021,0.5710000000000001,0.079,0.11,0.0,0.083,0.046,0.036000000000000004,0.076,0.623,0.109,0.141,0.084,0.0,0.014,0.014,0.014,0.431,0.107,0.069,0.043,0.091,0.0,0.141,0.117,0.329,0.046,0.114,0.246,0.107,0.084,0.0,0.07400000000000001,0.706,0.134,0.086,0.014,0.009000000000000001,0.029,0.023,0.0
477.0,0.104,0.0,0.097,0.029,0.62,0.047,0.063,0.04,0.107,0.0,0.0,0.063,0.073,0.076,0.647,0.034,0.557,0.063,0.13,0.0,0.09,0.043,0.039,0.079,0.597,0.123,0.151,0.086,0.0,0.014,0.014,0.014,0.223,0.063,0.063,0.034,0.094,0.0,0.417,0.106,0.334,0.081,0.109,0.156,0.121,0.08,0.0,0.119,0.6940000000000001,0.13699999999999998,0.086,0.013,0.013,0.03,0.027000000000000003,0.0
478.0,0.147,0.0,0.101,0.021,0.573,0.059,0.051,0.047,0.161,0.104,0.0,0.096,0.08,0.071,0.141,0.34600000000000003,0.544,0.054000000000000006,0.177,0.0,0.079,0.036000000000000004,0.026,0.084,0.5870000000000001,0.109,0.16699999999999998,0.086,0.0,0.014,0.023,0.014,0.22,0.21,0.083,0.041,0.066,0.0,0.28,0.1,0.404,0.096,0.081,0.12,0.106,0.076,0.0,0.117,0.65,0.153,0.086,0.006,0.021,0.049,0.036000000000000004,0.0
